-------------------------------------------------------------------------------------------------,,,,
time, convergence factor, orbit distance average, orbit distance variance, orbit distance std dev
4,0.14,20.398,229.694473,15.1556749
5,0.15,15.825,162.020844,12.7287407
6,0.15,12.234,105.049362,10.2493591
7,0.18,9.5693,65.4434357,8.08971214
8,0.22,7.5675,39.8034096,6.30899429
9,0.36,5.442,28.072504,5.29834938
10,0.43,3.9262,17.4056587,4.17200899
11,0.46,3.095,9.35573006,3.05871391
12,0.45,2.9951,6.46705532,2.54304051
13,0.49,2.6357,4.93851614,2.22227716
14,0.57,2.2732,4.14558506,2.03607106
15,0.62,2.1127,4.27136564,2.06672835
16,0.64,2.0321,4.24681473,2.06078005
17,0.64,1.9239,3.34309816,1.82841408
18,0.63,1.9359,3.6222713,1.90322661
19,0.67,1.8592,3.25323319,1.80367219
20,0.65,1.8731,3.53821969,1.88101566
21,0.65,1.9088,3.50356221,1.87178051
22,0.65,1.8516,3.28292012,1.81188297
23,0.65,1.8069,2.71365285,1.64731681
24,0.68,1.7119,2.98652148,1.72815549
25,0.63,1.7902,2.57595301,1.60497749
26,0.66,1.6773,2.47358227,1.57276261
27,0.65,1.734,2.45163751,1.56577063
28,0.65,1.7131,2.45798302,1.56779563
29,0.65,1.6992,2.07639003,1.44096839
30,0.66,1.7017,2.03595543,1.42686903
31,0.64,1.6977,2.14473581,1.46449172
32,0.64,1.6697,2.11403084,1.45397067
33,0.64,1.694,2.03876233,1.42785239
34,0.63,1.6826,2.02338028,1.42245567
35,0.67,1.6714,2.25577378,1.50192332
36,0.68,1.6317,1.79281521,1.33896053
37,0.67,1.627,1.88910866,1.37444854
38,0.67,1.6717,2.04924583,1.43151879
39,0.65,1.6619,1.9112761,1.38248909
40,0.62,1.7205,2.03639126,1.42702186
41,0.65,1.7141,1.88268316,1.37210906
42,0.63,1.7677,2.06835318,1.43817699
43,0.62,1.8132,2.16726089,1.47216201
44,0.61,1.7716,2.08248329,1.44308114
45,0.61,1.8226,2.17462039,1.47465944
46,0.64,1.7655,2.04012275,1.42832863
47,0.62,1.8358,2.34489632,1.53130543
48,0.63,1.7923,2.34662938,1.5318712
49,0.64,1.7379,2.07658362,1.44103563
50,0.65,1.7324,2.10296535,1.4501605
51,0.65,1.6924,2.04379988,1.42961526
52,0.66,1.6336,1.80772674,1.34451735
53,0.64,1.6871,2.04329658,1.42943931
54,0.66,1.621,1.828848,1.35234904
55,0.66,1.6334,1.70978379,1.30758703
56,0.68,1.6549,1.90332925,1.37961197
57,0.65,1.6385,1.86478639,1.36557186
58,0.66,1.7131,2.08068871,1.44245923
59,0.63,1.7492,2.17688036,1.47542548
60,0.63,1.7418,2.09901977,1.44879949
61,0.65,1.7902,2.29036331,1.51339471
62,0.61,1.7932,2.17141461,1.47357202
63,0.61,1.7939,2.13458562,1.46102214
64,0.61,1.7993,2.1888876,1.47948897
65,0.63,1.7711,2.13467383,1.4610523
66,0.63,1.7747,2.11650848,1.45482242
67,0.64,1.7448,2.14952683,1.46612644
68,0.68,1.6791,2.08059573,1.44242704
69,0.66,1.641,2.04216313,1.4290427
70,0.66,1.6555,1.85135949,1.36064672
71,0.66,1.6312,1.89565504,1.37682784
72,0.66,1.6092,1.73785341,1.31827664
73,0.67,1.589,1.64005482,1.2806462
74,0.65,1.6252,1.88300097,1.37222481
75,0.64,1.7068,2.01281857,1.41873837
76,0.64,1.726,2.19483399,1.48149717
77,0.63,1.758,2.08246183,1.44307375
78,0.62,1.7536,2.1765399,1.47531009
79,0.63,1.7812,2.24266481,1.49755287
80,0.61,1.7978,2.26077032,1.50358582
81,0.63,1.7739,2.22883725,1.4929291
82,0.62,1.8053,2.16420388,1.47112334
83,0.62,1.7399,2.09117413,1.44608927
84,0.63,1.684,2.02016687,1.4213258
85,0.63,1.6737,1.8715812,1.36805749
86,0.69,1.5907,1.69326389,1.30125475
87,0.65,1.6236,1.86681437,1.36631417
88,0.67,1.6327,1.98325205,1.40827978
89,0.69,1.5738,1.70823133,1.30699325
90,0.68,1.6183,1.83658469,1.35520649
91,0.67,1.6011,1.87089539,1.36780679
92,0.66,1.6462,1.9332329,1.39040744
93,0.64,1.6948,2.00776362,1.41695571
94,0.63,1.7566,2.12893176,1.45908594
95,0.63,1.7901,2.28755212,1.5124656
96,0.64,1.7527,2.23689556,1.4956255
97,0.63,1.7889,2.26273584,1.50423932
98,0.62,1.7783,2.21371794,1.48785686
99,0.63,1.7721,2.19535661,1.4816736
100,0.64,1.7844,2.38364959,1.54390728
101,0.63,1.757,2.2980063,1.51591766
102,0.68,1.6882,2.02371073,1.4225719
103,0.63,1.7045,2.06719136,1.43777311
104,0.65,1.6707,2.0432384,1.42941892
105,0.65,1.6527,1.89075696,1.37504792
106,0.66,1.6357,1.85382688,1.36155307
107,0.68,1.6066,1.79091644,1.33825123
108,0.66,1.6591,1.93237698,1.39009964
109,0.66,1.6467,1.9519397,1.39711833
110,0.66,1.6643,2.02795696,1.42406356
111,0.66,1.7221,2.17443037,1.47459495
112,0.65,1.7086,2.15378451,1.46757782
113,0.62,1.7881,2.29118443,1.51366591
114,0.61,1.7744,2.11562228,1.45451784
115,0.62,1.7895,2.22198272,1.4906317
116,0.6,1.8228,2.20764589,1.48581493
117,0.64,1.783,2.36868906,1.53905451
118,0.64,1.7633,2.21519279,1.48835242
119,0.65,1.7301,2.18447971,1.47799861
120,0.65,1.6928,1.89859521,1.37789524
,,,,
-------------------------------------------------------------------------------------------------,,,,
time, convergence factor, orbit distance average, orbit distance variance, orbit distance std dev
1,0.043,37.424,433.888275,20.8299847
2,0.09,30.795,392.861786,19.8207417
3,0.12,24.86,328.519135,18.1250973
4,0.14,19.785,252.606201,15.89359
5,0.17,15.413,179.940186,13.4141788
6,0.16,12.224,119.032814,10.9102163
7,0.2,9.586,78.8083344,8.87740612
8,0.27,7.4206,48.910656,6.99361515
9,0.35,5.7227,31.9627094,5.6535573
10,0.41,4.407,20.3067989,4.50630665
11,0.45,3.2761,10.3272934,3.21361065
12,0.48,2.8172,6.71269608,2.59088707
13,0.54,2.5195,5.55812311,2.35756707
14,0.56,2.3565,4.85348797,2.20306325
15,0.58,2.133,3.92279053,1.98060358
16,0.63,2.1139,5.06162214,2.24980497
17,0.64,1.8793,3.04840612,1.74596846
18,0.67,1.7824,2.90263462,1.70371199
19,0.67,1.8046,2.89448166,1.70131755
20,0.66,1.8207,2.94807768,1.71699667
21,0.67,1.8172,3.15661407,1.77668619
22,0.66,1.8284,3.29861093,1.81620789
23,0.66,1.7654,2.85496688,1.68966472
24,0.67,1.6862,2.46501613,1.57003701
25,0.67,1.6955,2.63412333,1.62299824
26,0.65,1.6735,2.42086005,1.5559113
27,0.68,1.6153,2.01363277,1.4190253
28,0.67,1.6449,2.17140102,1.47356749
29,0.64,1.6748,2.02042675,1.42141712
30,0.66,1.7387,2.77911353,1.66706741
31,0.66,1.6457,2.0055697,1.41618133
32,0.67,1.6431,1.97976875,1.4070425
33,0.67,1.6443,2.0312674,1.42522538
34,0.67,1.6404,1.95792663,1.39925933
35,0.67,1.6149,2.02122569,1.42169821
36,0.67,1.6215,1.9885428,1.41015697
37,0.65,1.6162,1.81281996,1.34641004
38,0.64,1.6484,1.95583344,1.39851117
39,0.65,1.6612,1.89587486,1.37690771
40,0.65,1.6693,2.13398361,1.46081603
41,0.65,1.6901,1.92778111,1.38844562
42,0.64,1.6807,1.88842738,1.3742007
43,0.63,1.6885,1.93850899,1.39230347
44,0.65,1.6956,1.96342301,1.40122199
45,0.66,1.6612,1.93005061,1.38926268
46,0.67,1.6369,1.90575349,1.3804903
47,0.66,1.6396,1.90929735,1.38177323
48,0.67,1.6047,1.92707253,1.38819039
49,0.66,1.6202,1.77005017,1.3304323
50,0.67,1.5983,1.78771389,1.33705413
51,0.68,1.585,1.80169523,1.3422724
52,0.68,1.5916,1.68757236,1.29906595
53,0.65,1.5965,1.76943779,1.33020222
54,0.66,1.632,1.77510452,1.33233047
55,0.65,1.6255,1.93107951,1.38963282
56,0.67,1.6099,1.95338571,1.3976357
57,0.66,1.6696,2.03817964,1.42764831
58,0.63,1.6575,1.92722476,1.38824522
59,0.66,1.7045,2.04133272,1.42875218
60,0.62,1.7114,2.04788733,1.4310441
61,0.64,1.7038,2.0274353,1.42388034
62,0.65,1.7231,2.21480083,1.48822069
63,0.64,1.711,2.10914183,1.45228851
64,0.66,1.7038,2.06004977,1.43528736
65,0.65,1.6603,1.99126756,1.4111228
66,0.65,1.6587,1.97415292,1.40504551
67,0.67,1.6131,1.9733696,1.4047668
68,0.66,1.6423,1.87432289,1.36905909
69,0.66,1.6367,1.98680651,1.40954125
70,0.67,1.607,1.87004423,1.36749566
71,0.67,1.6158,1.82113922,1.34949589
72,0.67,1.5706,1.75061631,1.32310855
73,0.66,1.6302,1.85626876,1.36244953
74,0.67,1.6396,2.03047633,1.42494786
75,0.66,1.6256,1.92252123,1.38655007
76,0.63,1.6862,1.94410288,1.39431083
77,0.65,1.6603,1.87003434,1.36749196
78,0.65,1.6704,1.86318934,1.3649869
79,0.66,1.6611,1.97725248,1.40614808
80,0.65,1.6842,2.06639385,1.43749571
81,0.65,1.6906,2.01431465,1.41926551
82,0.66,1.6475,1.96809602,1.40288842
83,0.66,1.6307,1.82074332,1.34934926
84,0.66,1.593,1.72939599,1.31506503
85,0.67,1.5883,1.76413333,1.32820678
86,0.66,1.5996,1.7845751,1.33587992
87,0.67,1.6265,1.87655377,1.36987364
88,0.68,1.6488,1.98674989,1.40952122
89,0.67,1.6421,1.94196427,1.39354372
90,0.65,1.6508,1.95909202,1.39967573
91,0.64,1.62,1.84804845,1.35942948
92,0.68,1.6615,2.05006695,1.43180549
93,0.67,1.6803,2.03932047,1.42804778
94,0.63,1.7338,1.9659704,1.4021306
95,0.63,1.7192,2.10546446,1.45102179
96,0.63,1.6804,1.98383129,1.40848541
97,0.66,1.6817,1.98654246,1.40944755
98,0.66,1.6687,2.04319167,1.42940259
99,0.65,1.6671,1.87454307,1.36913955
100,0.66,1.6123,1.91081202,1.38232124
101,0.67,1.5935,1.77055037,1.33062029
102,0.67,1.6316,1.86969447,1.36736774
103,0.68,1.5996,1.79825115,1.34098887
104,0.66,1.6065,1.74011946,1.3191359
105,0.66,1.6102,1.83576453,1.35490394
106,0.67,1.6169,1.89058626,1.37498593
107,0.67,1.6404,1.9138366,1.38341486
108,0.67,1.6303,1.88779247,1.37396955
109,0.64,1.6666,1.93126619,1.38970006
110,0.65,1.6993,2.0236125,1.42253733
111,0.66,1.6943,2.16109443,1.47006607
112,0.64,1.7337,2.15786719,1.46896803
113,0.66,1.737,2.20192289,1.48388779
114,0.63,1.7675,2.31890678,1.52279568
115,0.65,1.7239,2.14019108,1.46293914
116,0.64,1.7231,2.15192533,1.46694422
117,0.64,1.6978,2.09782672,1.44838762
118,0.65,1.6933,2.12948513,1.45927548
119,0.65,1.6709,1.97063684,1.40379369
120,0.65,1.6376,1.90565395,1.38045418
,,,,
-------------------------------------------------------------------------------------------------,,,,
time, convergence factor, orbit distance average, orbit distance variance, orbit distance std dev
1,0.04,40.043,406.969299,20.1734791
2,0.07,33.191,379.382599,19.477747
3,0.11,27.05,326.809723,18.077879
4,0.16,21.6,265.461884,16.2930012
5,0.18,17.057,200.240158,14.1506243
6,0.17,13.568,140.503235,11.853406
7,0.17,11.077,94.5329361,9.72280502
8,0.23,8.6898,67.8494263,8.23707581
9,0.32,6.6213,49.3990822,7.0284481
10,0.37,5.0759,32.4793129,5.69906235
11,0.46,3.848,19.1756802,4.37900448
12,0.47,3.209,11.2129612,3.34857607
13,0.51,2.8026,6.91181898,2.6290338
14,0.54,2.5214,6.05585289,2.46086431
15,0.62,2.1682,5.04964256,2.24714088
16,0.64,2.0564,4.6667304,2.16026163
17,0.63,1.9651,3.87755251,1.96915019
18,0.64,2.174,5.20387554,2.28120041
19,0.65,1.9593,3.94405341,1.98596406
20,0.67,1.8232,3.44458866,1.85596025
21,0.64,1.8889,3.53962302,1.88138855
22,0.63,1.8983,3.32072473,1.82228553
23,0.61,1.9416,3.50166225,1.87127292
24,0.66,1.8015,2.95134521,1.71794796
25,0.64,1.9125,3.40546155,1.84538925
26,0.64,1.8535,3.0402534,1.7436322
27,0.63,1.78,2.32259011,1.5240047
28,0.61,1.8521,2.79184127,1.67088044
29,0.6,1.8693,2.61499906,1.61709583
30,0.61,1.8275,2.81913614,1.67902827
31,0.65,1.7891,2.58107257,1.60657167
32,0.63,1.7388,2.38481879,1.54428577
33,0.64,1.7636,2.94968867,1.71746576
34,0.66,1.6277,2.04290438,1.4293021
35,0.66,1.6531,2.39070415,1.54619014
36,0.68,1.6013,1.93178642,1.38988721
37,0.65,1.6262,1.93293428,1.39030004
38,0.68,1.6283,1.87918568,1.37083387
39,0.67,1.6762,2.21759892,1.48916042
40,0.65,1.7089,2.44623613,1.56404483
41,0.66,1.6162,1.94820738,1.39578199
42,0.67,1.6305,1.85451472,1.36180568
43,0.67,1.6606,1.8550508,1.36200249
44,0.65,1.6982,1.93477428,1.39096165
45,0.63,1.7158,1.9275167,1.38835037
46,0.64,1.7272,1.92006671,1.3856647
47,0.64,1.7368,2.07797718,1.44151914
48,0.64,1.7228,2.04342985,1.42948592
49,0.64,1.7031,2.05493569,1.4335047
50,0.66,1.7096,2.01258254,1.41865516
51,0.65,1.6925,2.03144908,1.42528915
52,0.63,1.735,2.24561071,1.49853623
53,0.64,1.7242,2.07936335,1.44199979
54,0.62,1.7767,2.36074448,1.53647137
55,0.63,1.7674,2.14644599,1.46507549
56,0.64,1.7756,2.25519943,1.50173211
57,0.61,1.8039,2.33361292,1.52761674
58,0.62,1.821,2.34245038,1.53050661
59,0.62,1.8019,2.37119269,1.53986776
60,0.62,1.8206,2.44730473,1.56438637
61,0.66,1.7714,2.28843927,1.51275885
62,0.61,1.796,2.32130218,1.52358198
63,0.63,1.7811,2.30648375,1.51871121
64,0.62,1.7691,2.23728395,1.49575531
65,0.64,1.7656,2.24971199,1.49990404
66,0.64,1.7389,2.32234073,1.5239228
67,0.63,1.7521,2.30875421,1.51945853
68,0.65,1.7864,2.50990129,1.58426678
69,0.63,1.7554,2.26292729,1.50430298
70,0.65,1.761,2.38207674,1.54339778
71,0.66,1.7395,2.36600757,1.53818321
72,0.64,1.7577,2.29899168,1.51624262
73,0.62,1.7838,2.25513935,1.50171208
74,0.65,1.7485,2.15616441,1.46838844
75,0.66,1.7928,2.35296082,1.53393638
76,0.65,1.7234,2.09904671,1.44880867
77,0.64,1.7296,2.14123058,1.46329439
78,0.65,1.7064,2.18697,1.47884083
79,0.64,1.6809,1.98371935,1.40844572
80,0.65,1.6711,1.93313015,1.39037049
81,0.64,1.6988,1.96874595,1.40312004
82,0.68,1.6088,1.80747437,1.34442341
83,0.66,1.6822,1.98714507,1.40966129
84,0.65,1.6612,2.01464772,1.41938293
85,0.66,1.6858,1.9907223,1.41092956
86,0.65,1.7085,2.18754172,1.47903407
87,0.64,1.7291,2.07887745,1.44183135
88,0.64,1.7161,2.05098319,1.43212545
89,0.63,1.7523,2.17577362,1.47505033
90,0.63,1.7386,1.91134918,1.38251555
91,0.64,1.7489,2.16286039,1.47066665
92,0.61,1.7866,2.20590806,1.48522997
93,0.63,1.7323,2.20538521,1.4850539
94,0.63,1.7721,2.16619706,1.47180068
95,0.65,1.6817,2.0314846,1.42530155
96,0.64,1.7861,2.25997496,1.50332129
97,0.63,1.735,2.14729261,1.46536434
98,0.64,1.7039,2.04327488,1.42943168
99,0.63,1.742,2.05196357,1.43246758
100,0.65,1.6237,1.83158863,1.35336196
101,0.65,1.705,1.96655512,1.4023391
102,0.66,1.6603,2.00001431,1.41421866
103,0.65,1.7226,2.12230849,1.45681453
104,0.64,1.7796,2.39300227,1.54693317
105,0.65,1.7056,2.17504382,1.47480297
106,0.63,1.7553,2.37063265,1.53968596
107,0.64,1.7487,2.34150124,1.53019643
108,0.62,1.8098,2.35568643,1.53482461
109,0.62,1.8067,2.29968548,1.51647139
110,0.6,1.7592,2.18593931,1.47849226
111,0.63,1.7921,2.21388865,1.4879142
112,0.64,1.7348,2.26400018,1.50465953
113,0.62,1.8191,2.3496213,1.5328474
114,0.64,1.7672,2.38207912,1.54339862
115,0.63,1.7322,2.17327046,1.47420168
116,0.64,1.7253,2.24717617,1.49905849
117,0.65,1.6836,2.00515056,1.41603339
118,0.65,1.7379,2.28700376,1.51228428
119,0.66,1.7246,2.15608025,1.46835971
120,0.62,1.7434,2.18021393,1.47655475
,,,,
-------------------------------------------------------------------------------------------------,,,,
time, convergence factor, orbit distance average, orbit distance variance, orbit distance std dev
1,0.03,38.374,408.316467,20.2068424
2,0.077,31.528,370.96167,19.2603645
3,0.12,25.161,315.022552,17.7488747
4,0.17,19.68,245.926453,15.6820421
5,0.15,15.398,170.985092,13.0761261
6,0.13,12.173,109.030441,10.4417639
7,0.16,9.7072,68.5139923,8.277318
8,0.25,7.6836,46.3625755,6.80900717
9,0.34,5.7104,32.2247353,5.67668343
10,0.41,3.9651,18.9609852,4.35442114
11,0.44,3.2587,10.9931316,3.31558919
12,0.43,3.103,7.30685568,2.70311952
13,0.51,2.5662,4.91394711,2.21674252
14,0.56,2.3014,4.09179306,2.02281809
15,0.64,2.0268,3.75454712,1.93766534
16,0.61,2.0435,3.65067649,1.91067433
17,0.64,1.9187,3.50007558,1.87084889
18,0.63,1.9227,3.64262724,1.90856683
19,0.64,1.912,3.59277797,1.89546239
20,0.65,1.8312,2.91501784,1.70734239
21,0.65,1.833,3.06071949,1.74949121
22,0.66,1.8705,3.33536267,1.82629752
23,0.65,1.708,2.44245315,1.56283498
24,0.66,1.7876,3.01127529,1.73530269
25,0.69,1.7929,2.87626839,1.69595647
26,0.66,1.7259,2.42988038,1.55880737
27,0.65,1.7948,2.47479033,1.5731467
28,0.64,1.7139,2.20444584,1.48473763
29,0.64,1.7646,2.39309454,1.5469631
30,0.65,1.7039,2.19987512,1.48319757
31,0.62,1.7642,2.35597873,1.53491974
32,0.64,1.733,2.15332532,1.46742129
33,0.63,1.6987,2.26388931,1.50462258
34,0.65,1.7098,2.4078722,1.55173194
35,0.66,1.7013,2.33446431,1.52789533
36,0.66,1.5926,1.73948896,1.31889689
37,0.64,1.649,1.84768784,1.3592968
38,0.64,1.6903,2.12911439,1.45914853
39,0.65,1.6482,1.89769149,1.37756717
40,0.67,1.6281,1.88055122,1.37133193
41,0.66,1.6894,2.12670803,1.45832372
42,0.63,1.6897,2.00026703,1.41430795
43,0.67,1.6673,1.92350018,1.38690305
44,0.64,1.7072,2.04978395,1.43170667
45,0.63,1.7511,2.02482128,1.42296219
46,0.63,1.7978,2.11327267,1.45370996
47,0.6,1.8628,2.50096989,1.58144557
48,0.61,1.8185,2.30107069,1.51692796
49,0.61,1.8166,2.31587648,1.5218004
50,0.6,1.8327,2.35366035,1.53416431
51,0.62,1.7796,2.0995245,1.44897354
52,0.62,1.7597,2.00109339,1.41460013
53,0.65,1.7664,2.11937213,1.45580637
54,0.65,1.7306,2.1027174,1.45007491
55,0.63,1.7095,2.0172565,1.42030156
56,0.65,1.7131,2.14958596,1.46614659
57,0.65,1.6765,2.03157902,1.42533469
58,0.67,1.6713,2.1453476,1.46470058
59,0.63,1.7578,2.18112421,1.47686303
60,0.66,1.6874,2.07472801,1.44039166
61,0.64,1.7439,2.07188511,1.43940449
62,0.65,1.7443,2.21323466,1.48769438
63,0.63,1.8004,2.39991307,1.54916525
64,0.6,1.8512,2.44219589,1.5627526
65,0.61,1.8447,2.37808824,1.5421052
66,0.63,1.8008,2.30580688,1.51848841
67,0.63,1.7954,2.16238618,1.47050536
68,0.62,1.7977,2.2315383,1.49383342
69,0.63,1.7406,2.19292426,1.4808526
70,0.63,1.7304,2.05203271,1.43249178
71,0.66,1.7118,2.10683227,1.45149314
72,0.67,1.6398,1.82552135,1.35111856
73,0.66,1.631,1.80821991,1.34470069
74,0.67,1.6347,1.89971173,1.37830031
75,0.64,1.675,1.89401996,1.37623394
76,0.67,1.6596,1.87594306,1.36965072
77,0.65,1.6408,1.92040622,1.38578725
78,0.63,1.6741,1.91569066,1.3840847
79,0.65,1.7046,2.0951972,1.44747961
80,0.63,1.7499,2.11562538,1.45451891
81,0.63,1.7635,2.14255118,1.46374559
82,0.64,1.7498,2.13296413,1.4604671
83,0.61,1.8073,2.36785388,1.53878331
84,0.62,1.7955,2.2205193,1.49014068
85,0.62,1.8267,2.27789354,1.50926924
86,0.63,1.8194,2.42596221,1.55755007
87,0.65,1.7923,2.27320051,1.50771368
88,0.65,1.7176,2.25798607,1.50265968
89,0.64,1.7064,2.03364158,1.42605805
90,0.64,1.722,2.13196826,1.46012604
91,0.65,1.697,2.10326195,1.45026267
92,0.66,1.6701,2.01562762,1.41972804
93,0.66,1.6368,1.92539287,1.38758528
94,0.63,1.7182,2.11550093,1.45447624
95,0.64,1.7228,2.09985423,1.44908738
96,0.64,1.7861,2.21433663,1.48806477
97,0.64,1.7282,2.16696954,1.47206306
98,0.63,1.8027,2.36629128,1.53827536
99,0.63,1.8013,2.33739328,1.52885365
100,0.62,1.7824,2.20774221,1.48584723
101,0.62,1.8332,2.33557081,1.52825749
102,0.61,1.8102,2.33048248,1.52659178
103,0.59,1.8429,2.26670504,1.50555801
104,0.62,1.7861,2.21628189,1.48871815
105,0.63,1.776,2.29621673,1.51532733
106,0.63,1.7531,2.24215841,1.49738383
107,0.66,1.6826,2.10389686,1.45048165
108,0.66,1.7251,2.25126004,1.50041997
109,0.66,1.6915,2.03885698,1.42788553
110,0.65,1.6975,2.2095747,1.48646379
111,0.66,1.6681,1.96946323,1.40337563
112,0.64,1.6776,1.96330929,1.40118146
113,0.66,1.8189,2.45824218,1.56787825
114,0.63,1.7663,2.3007338,1.51681697
115,0.63,1.8161,2.35105085,1.53331363
116,0.61,1.8171,2.36643267,1.53832138
117,0.61,1.8402,2.39608574,1.54792953
118,0.63,1.8384,2.37051296,1.5396471
119,0.61,1.8549,2.42980409,1.55878294
