-------------------------------------------------------------------------------------------------,,,,
time, convergence factor, orbit distance average, orbit distance variance, orbit distance std dev
1,0.052,37.9,444.175049,21.0754604
2,0.087,31.611,393.517609,19.8372784
3,0.1,25.98,327.35376,18.0929203
4,0.11,21.153,257.220306,16.0380898
5,0.14,17.091,196.333313,14.011899
6,0.15,14.018,142.827133,11.9510307
7,0.17,11.43,100.740311,10.0369473
8,0.21,9.315,71.7823868,8.47244835
9,0.22,7.4151,49.7979355,7.05676508
10,0.3,5.9241,35.2290001,5.93540239
11,0.36,4.6962,23.5277882,4.85054541
12,0.4,3.9976,15.9977846,3.99972296
13,0.39,3.9449,14.1324081,3.75930953
14,0.44,3.7152,12.4595203,3.52980471
15,0.44,3.4878,12.3525105,3.51461387
16,0.47,3.5233,12.4947319,3.53478885
17,0.48,3.5028,12.4144573,3.52341557
18,0.46,3.3545,10.7541637,3.27935433
19,0.44,3.2132,9.67737675,3.11084819
20,0.46,2.9521,7.60958815,2.75854826
21,0.51,2.7781,6.92925215,2.63234735
22,0.51,2.8053,6.65884256,2.58047342
23,0.49,2.9346,7.78223467,2.7896657
24,0.48,3.0537,8.79302311,2.96530318
25,0.5,2.8122,7.43194103,2.72615862
26,0.49,2.6178,5.88513708,2.42593002
27,0.51,2.6194,6.46588612,2.54281068
28,0.55,2.4456,5.58387041,2.36302137
29,0.55,2.5062,6.19428444,2.488832
30,0.54,2.5046,6.15988255,2.48191118
31,0.54,2.5947,7.17186975,2.67803478
32,0.52,2.5931,6.43816233,2.53735352
33,0.5,2.6383,6.97146082,2.64035225
34,0.53,2.5741,6.29978323,2.50993681
35,0.52,2.5369,5.94204807,2.43763161
36,0.51,2.6371,6.47034645,2.54368758
37,0.5,2.555,5.93389368,2.43595862
38,0.53,2.5571,6.08908844,2.46760774
39,0.54,2.5113,5.66795969,2.3807478
40,0.52,2.4393,5.16862917,2.27346182
41,0.52,2.3803,4.63002014,2.15174818
42,0.52,2.4113,5.06811571,2.25124764
43,0.55,2.2252,3.97611165,1.99401891
44,0.54,2.3385,4.84715366,2.20162535
45,0.54,2.2963,4.42697859,2.10403872
46,0.54,2.2651,4.17214203,2.04258227
47,0.56,2.3024,4.47457457,2.11531901
48,0.53,2.3048,4.24618101,2.06062627
49,0.54,2.2831,4.51552916,2.12497759
50,0.53,2.3088,4.52372456,2.12690496
51,0.55,2.3254,5.02357864,2.2413342
52,0.54,2.302,4.48287201,2.11727929
53,0.55,2.2606,4.46698427,2.1135242
54,0.55,2.2652,4.41663647,2.10157967
55,0.54,2.2053,3.9512198,1.98776758
56,0.55,2.2222,4.20329285,2.05019331
57,0.52,2.2745,4.39985037,2.0975821
58,0.54,2.2828,4.33103991,2.08111501
59,0.53,2.2957,4.35621786,2.08715534
60,0.54,2.2455,4.24594402,2.06056881
61,0.54,2.2483,4.42909765,2.10454202
62,0.54,2.2221,4.29331827,2.07203245
63,0.55,2.1968,3.98516369,1.99628747
64,0.54,2.2631,4.36891985,2.09019613
65,0.53,2.2122,4.16358566,2.04048657
66,0.53,2.2378,4.17560816,2.04343057
67,0.55,2.2313,4.0257268,2.00642133
68,0.55,2.2162,3.94774318,1.98689282
69,0.52,2.2634,4.14169121,2.03511453
70,0.52,2.2825,4.27326202,2.06718707
71,0.53,2.2875,4.38942671,2.09509587
72,0.54,2.2959,4.46171713,2.11227775
73,0.54,2.2403,4.18657017,2.04611111
74,0.54,2.2639,4.29003191,2.07123923
75,0.55,2.1946,4.0869503,2.02162075
76,0.54,2.2167,4.05133724,2.0127933
77,0.57,2.2161,4.28758144,2.07064772
78,0.55,2.1646,4.0290823,2.00725746
79,0.55,2.2048,4.0451045,2.01124454
80,0.56,2.1627,4.10861683,2.02697229
81,0.53,2.2231,4.19954681,2.04927969
82,0.56,2.2426,4.44298601,2.10783911
83,0.56,2.2394,4.3059659,2.07508206
84,0.55,2.2447,4.24775839,2.06100917
85,0.56,2.1969,4.12554026,2.03114271
86,0.54,2.1859,4.00079823,2.00019956
87,0.54,2.1968,3.98212862,1.99552715
88,0.55,2.1864,3.87531853,1.96858287
89,0.55,2.2193,3.87608433,1.96877742
90,0.54,2.2894,4.32026291,2.07852411
91,0.53,2.2756,4.23713255,2.05842948
92,0.52,2.3268,4.36965561,2.09037209
93,0.55,2.29,4.42676306,2.10398746
94,0.53,2.2794,4.44400215,2.10808015
95,0.56,2.196,4.30898523,2.07580948
96,0.56,2.1787,4.18254232,2.04512644
97,0.57,2.1406,4.0417285,2.01040506
98,0.56,2.178,4.06552601,2.01631498
99,0.56,2.2083,4.33991432,2.08324599
100,0.57,2.2746,4.70011902,2.1679759
101,0.56,2.2,4.25522518,2.06281972
102,0.56,2.2031,4.02664328,2.00664973
103,0.55,2.2473,4.25562191,2.0629158
104,0.54,2.2712,4.39176035,2.09565282
105,0.55,2.2574,4.25715208,2.06328678
106,0.54,2.2098,4.06423712,2.01599526
107,0.53,2.2435,4.03293705,2.00821733
108,0.55,2.2877,4.36229944,2.08861184
109,0.55,2.2678,4.17223978,2.04260612
110,0.54,2.3209,4.46393108,2.11280179
111,0.53,2.3376,4.80903816,2.19295192
112,0.56,2.2947,4.65797091,2.15823317
113,0.55,2.2904,4.81007957,2.19318938
114,0.55,2.2665,4.77331543,2.1847918
115,0.56,2.2361,4.46096849,2.1121006
116,0.57,2.2253,4.32049894,2.07858109
117,0.56,2.2334,4.456738,2.11109877
118,0.56,2.1963,4.2730608,2.06713843
119,0.56,2.1706,4.23265266,2.0573411
120,0.54,2.2128,4.26808071,2.06593323
,,,,
-------------------------------------------------------------------------------------------------,,,,
time, convergence factor, orbit distance average, orbit distance variance, orbit distance std dev
1,0.043,38.993,404.557922,20.1136246
2,0.08,32.528,372.781555,19.3075523
3,0.11,26.65,320.374481,17.8990078
4,0.13,21.591,259.321259,16.1034546
5,0.15,17.325,199.437317,14.1222277
6,0.14,14.162,142.129242,11.9217968
7,0.17,11.71,100.515144,10.0257244
8,0.18,9.8156,69.8918686,8.36013603
9,0.23,7.9411,50.7419395,7.12333775
10,0.3,5.7802,35.7610397,5.98005342
11,0.37,4.5943,24.4766045,4.9473834
12,0.41,3.9347,16.2713966,4.03378201
13,0.41,3.8308,13.9847527,3.73961926
14,0.41,3.9899,14.1975918,3.76796913
15,0.4,3.8222,13.4718771,3.67040563
16,0.43,3.6908,13.0865755,3.61753726
17,0.47,3.6652,12.8786631,3.58868527
18,0.46,3.3095,10.6685867,3.26628017
19,0.47,2.9961,8.22772503,2.86840129
20,0.5,2.8485,7.36484528,2.71382475
21,0.49,2.8059,6.5083828,2.55115318
22,0.48,2.8505,7.20299435,2.68383956
23,0.53,2.8247,7.27374077,2.69698739
24,0.5,2.6671,6.03033972,2.45567489
25,0.51,2.6028,6.12059832,2.47398424
26,0.51,2.6122,6.58631325,2.56638145
27,0.53,2.4569,5.35095119,2.31321239
28,0.53,2.4311,5.31565475,2.30557036
29,0.53,2.483,5.83790874,2.41617656
30,0.54,2.4941,6.17216206,2.48438358
