-------------------------------------------------------------------------------------------------,,,,
time, convergence factor, orbit distance average, orbit distance variance, orbit distance std dev
59,0.57,2.1329,3.17400956,1.78157508
60,0.54,2.1677,3.31918454,1.82186294
61,0.56,2.1856,3.37259722,1.83646321
62,0.57,2.1585,3.36436629,1.83422089
63,0.55,2.1839,3.52905393,1.87857771
64,0.56,2.1612,3.30009246,1.8166157
65,0.54,2.2253,3.56943369,1.88929451
66,0.57,2.145,3.26165748,1.80600595
67,0.55,2.2053,3.51800227,1.87563384
68,0.57,2.1801,3.42401934,1.85041058
69,0.55,2.1749,3.43962002,1.85462117
70,0.55,2.1659,3.36293101,1.83382964
71,0.56,2.1549,3.23210168,1.79780471
72,0.57,2.1522,3.28359127,1.81206822
73,0.57,2.1564,3.46651387,1.86185765
74,0.57,2.1115,3.05952239,1.74914908
75,0.57,2.1074,3.10399175,1.76181495
76,0.56,2.1148,3.17156053,1.7808876
77,0.58,2.0786,2.99622703,1.73096132
78,0.57,2.1078,3.35548949,1.83179951
79,0.57,2.1113,3.19202757,1.78662467
80,0.58,2.0997,3.27962303,1.81097293
81,0.58,2.1388,3.35509992,1.83169317
82,0.58,2.1077,3.18121433,1.78359592
83,0.58,2.1119,3.17504549,1.78186572
84,0.57,2.1597,3.26963687,1.80821371
85,0.58,2.0999,3.20473862,1.79017842
86,0.55,2.1759,3.42369843,1.85032392
87,0.56,2.213,3.61243296,1.90064013
88,0.55,2.2017,3.38718796,1.84043145
89,0.56,2.2415,3.79691839,1.94856822
90,0.55,2.1454,3.25774169,1.80492151
91,0.55,2.2128,3.43826318,1.85425544
92,0.56,2.2128,3.43449044,1.85323775
93,0.55,2.2035,3.34534383,1.82902813
94,0.55,2.2642,3.55321288,1.88499677
95,0.55,2.2161,3.42271161,1.85005724
96,0.54,2.2312,3.44113064,1.85502851
97,0.54,2.208,3.38728905,1.84045899
98,0.56,2.1732,3.2988863,1.8162837
99,0.54,2.2293,3.42207026,1.84988379
100,0.55,2.2111,3.49325705,1.86902571
101,0.54,2.2135,3.299124,1.81634903
102,0.55,2.2026,3.55888224,1.8865
103,0.56,2.216,3.552701,1.88486099
104,0.55,2.1946,3.34711099,1.82951105
105,0.55,2.2134,3.49557018,1.8696444
106,0.55,2.1926,3.40049648,1.84404349
107,0.55,2.2065,3.57484198,1.89072526
108,0.55,2.1482,3.20849824,1.79122806
109,0.55,2.2089,3.42899299,1.85175395
110,0.56,2.168,3.48882341,1.86783922
111,0.55,2.22,3.43063116,1.85219634
112,0.55,2.1998,3.56104326,1.88707268
113,0.55,2.1958,3.36102343,1.83330941
114,0.56,2.2292,3.52920103,1.87861681
115,0.55,2.162,3.35703444,1.83222115
116,0.55,2.1934,3.34398723,1.82865715
117,0.57,2.18,3.34387159,1.82862568
118,0.55,2.1802,3.32382798,1.82313681
119,0.56,2.2014,3.55439425,1.88531017
120,0.55,2.159,3.30545259,1.81809032
,,,,
-------------------------------------------------------------------------------------------------,,,,
time, convergence factor, orbit distance average, orbit distance variance, orbit distance std dev
1,0.04,39.419,420.969391,20.5175381
2,0.068,33.37,383.539642,19.5841694
3,0.076,27.874,330.806915,18.188097
4,0.082,23.143,271.08316,16.4646034
5,0.09,19.188,211.594437,14.5462856
6,0.11,15.899,160.806961,12.6809683
7,0.15,13.011,124.096245,11.1398497
8,0.24,10.3,99.0882568,9.95430851
9,0.27,8.0068,74.3268814,8.62130356
10,0.28,6.3802,50.9187584,7.13573837
11,0.3,5.4203,34.2666626,5.85377312
12,0.33,4.6597,22.3140965,4.72378016
13,0.4,3.7816,13.0746813,3.61589289
14,0.41,3.3882,9.6645174,3.10878062
15,0.46,3.0304,7.57261467,2.75183845
16,0.48,2.8298,6.43372965,2.53647971
17,0.49,2.6702,5.77387667,2.40288925
18,0.53,2.5083,5.28561163,2.2990458
19,0.53,2.536,5.34220743,2.3113215
20,0.55,2.3901,4.27174711,2.06682062
21,0.57,2.2343,3.67409778,1.91679358
22,0.59,2.2142,4.29385281,2.07216144
23,0.59,2.1628,4.04605246,2.01148009
24,0.61,2.0559,3.63541198,1.9066757
25,0.58,2.1276,3.57280493,1.89018655
26,0.57,2.1823,3.4249568,1.8506639
27,0.58,2.123,3.23719621,1.79922092
28,0.59,2.0454,3.14298534,1.7728467
29,0.58,2.1121,3.59049225,1.89485943
30,0.58,2.0781,3.45407033,1.858513
31,0.59,2.0398,3.56533146,1.88820851
32,0.59,2.0109,3.02384567,1.73892081
33,0.57,2.0617,3.14282084,1.77280033
34,0.57,2.0696,3.18682313,1.78516757
35,0.58,2.0784,3.28442597,1.81229854
36,0.58,2.1119,3.64374161,1.90885866
37,0.6,2.0422,3.15514565,1.77627301
38,0.58,2.1641,3.50986958,1.87346458
39,0.57,2.0807,3.11299968,1.76436949
40,0.58,2.0993,3.23561358,1.79878116
41,0.55,2.1167,3.23635364,1.79898679
42,0.53,2.1627,3.20919275,1.79142201
43,0.53,2.16,3.06959677,1.75202644
44,0.54,2.164,3.32587385,1.82369781
45,0.56,2.2078,3.54407454,1.88257122
46,0.56,2.2301,3.76806808,1.94115126
47,0.56,2.1561,3.46191931,1.86062336
48,0.57,2.1328,3.50912118,1.87326491
49,0.56,2.1767,3.47951245,1.86534512
50,0.57,2.1182,3.23602843,1.79889643
51,0.55,2.1622,3.2068882,1.79077864
52,0.56,2.1687,3.38915229,1.84096503
53,0.56,2.0979,3.0076685,1.73426306
54,0.56,2.1893,3.31336689,1.82026553
55,0.57,2.1468,3.25113535,1.80309045
56,0.55,2.1816,3.24415374,1.80115342
57,0.55,2.2477,3.67166495,1.91615891
58,0.55,2.1724,3.17032194,1.78053987
59,0.52,2.2755,3.65759397,1.91248369
60,0.53,2.2394,3.35117292,1.83062088
61,0.54,2.2087,3.45066023,1.85759532
62,0.54,2.2976,3.53688884,1.88066185
63,0.55,2.2196,3.31976414,1.82202196
64,0.54,2.2103,3.21819806,1.79393375
65,0.54,2.2183,3.34472775,1.82885969
66,0.56,2.1913,3.26229596,1.80618274
67,0.55,2.2181,3.32672691,1.82393169
68,0.56,2.1581,3.3484695,1.82988238
69,0.56,2.1226,3.1590476,1.77737093
70,0.54,2.1998,3.40553546,1.84540927
71,0.57,2.1343,3.24569273,1.80158067
72,0.55,2.156,3.11460257,1.76482368
73,0.57,2.1131,3.14182377,1.77251911
74,0.55,2.1301,3.16997147,1.7804414
75,0.55,2.1558,3.16604042,1.77933705
76,0.56,2.1942,3.54921007,1.88393474
77,0.57,2.1616,3.26092529,1.80580318
78,0.54,2.234,3.58275008,1.89281535
79,0.56,2.1663,3.51811552,1.875664
80,0.55,2.2162,3.32685351,1.82396638
81,0.56,2.2219,3.54141736,1.88186538
82,0.55,2.2175,3.40452003,1.84513414
83,0.54,2.2458,3.69230151,1.92153621
84,0.56,2.2465,3.66612387,1.91471243
85,0.53,2.2195,3.35954952,1.83290744
86,0.55,2.2673,3.58717203,1.89398313
87,0.56,2.1902,3.37379456,1.83678913
88,0.53,2.2086,3.37908149,1.83822787
89,0.57,2.1796,3.45662165,1.85919917
90,0.55,2.1565,3.31697154,1.82125545
91,0.57,2.1808,3.35110188,1.83060157
92,0.56,2.1519,3.33167124,1.82528663
93,0.54,2.1514,3.14885426,1.7745012
94,0.57,2.155,3.44439197,1.85590732
95,0.56,2.1281,3.01190138,1.73548305
96,0.57,2.1562,3.2846179,1.81235147
97,0.55,2.1622,3.24864554,1.80239987
98,0.55,2.1528,3.31071496,1.81953704
99,0.55,2.1959,3.44396901,1.85579336
100,0.56,2.1943,3.44657302,1.85649478
101,0.55,2.1984,3.45431399,1.85857844
102,0.57,2.1724,3.31855679,1.82169068
103,0.56,2.1891,3.4387238,1.85437965
104,0.56,2.2037,3.3249476,1.82344389
105,0.54,2.217,3.58976746,1.89466822
106,0.55,2.1889,3.22871375,1.79686224
107,0.55,2.1929,3.4428823,1.85550058
108,0.56,2.1935,3.45691657,1.85927856
109,0.57,2.1797,3.35765243,1.83238983
110,0.55,2.202,3.48702598,1.86735797
111,0.55,2.1781,3.33516765,1.82624412
112,0.55,2.1774,3.41667008,1.8484236
113,0.57,2.1894,3.5046804,1.87207913
114,0.55,2.1901,3.40717292,1.84585285
115,0.57,2.1322,3.35829878,1.83256614
116,0.54,2.2033,3.40780449,1.84602392
117,0.56,2.1343,3.11633492,1.76531446
118,0.57,2.2037,3.37201619,1.83630502
119,0.56,2.1563,3.22057724,1.79459667
120,0.57,2.1662,3.33166099,1.82528377
,,,,
-------------------------------------------------------------------------------------------------,,,,
time, convergence factor, orbit distance average, orbit distance variance, orbit distance std dev
1,0.028,40.771,398.894714,19.9723492
2,0.056,34.64,373.181335,19.3179016
3,0.086,29.108,330.543945,18.1808681
4,0.088,24.41,274.47287,16.5672226
5,0.096,20.348,221.422424,14.88027
6,0.12,16.979,173.921097,13.1879148
7,0.16,14.126,134.282562,11.5880356
8,0.2,11.449,105.50885,10.2717505
9,0.26,8.8904,82.4714432,9.08137894
10,0.29,6.8863,58.5301208,7.65049791
11,0.31,5.5572,36.584343,6.04849911
12,0.35,4.5641,22.0455017,4.69526386
13,0.4,3.8561,15.4408159,3.92948031
14,0.44,3.3044,11.4603472,3.38531351
15,0.45,3.059,9.10309601,3.01713371
16,0.46,2.8369,6.87085676,2.62123203
17,0.5,2.7414,6.5839901,2.5659287
18,0.54,2.6263,6.31109667,2.51218963
19,0.58,2.2593,4.33169889,2.08127332
20,0.6,2.1655,3.89407325,1.97334063
21,0.58,2.165,3.87349153,1.96811879
22,0.59,2.2162,4.02613163,2.00652242
23,0.59,2.1987,3.89755011,1.97422135
24,0.58,2.1135,3.4902904,1.86823189
25,0.59,2.1192,3.7200954,1.92875493
26,0.61,2.0524,3.26320958,1.80643559
27,0.6,2.0072,3.14992738,1.7748034
28,0.6,2.0895,3.5196588,1.87607539
29,0.55,2.1682,3.56444836,1.88797474
30,0.56,2.1588,3.61433101,1.90113938
31,0.57,2.1683,3.94271398,1.98562682
32,0.6,2.1084,3.87036443,1.96732414
33,0.59,2.1484,3.88978267,1.9722532
34,0.6,2.0577,3.43156958,1.85244954
35,0.58,2.1019,3.72055745,1.92887461
36,0.59,2.1938,4.08404207,2.0209012
37,0.58,2.0671,3.31632209,1.82107723
38,0.59,2.0377,3.16991019,1.78042412
39,0.59,2.0358,3.01955914,1.73768783
40,0.58,2.0593,3.11849546,1.76592624
41,0.6,1.9951,2.98858261,1.72875178
42,0.6,2.027,2.97653079,1.72526252
43,0.6,1.9832,2.85427713,1.68946064
44,0.58,2.0116,2.83025527,1.68233621
45,0.57,2.1101,3.27890491,1.81077468
46,0.58,1.9936,3.00692892,1.7340498
47,0.58,1.9727,2.74508977,1.65683126
48,0.59,2.0121,2.87375832,1.6952163
49,0.58,1.9802,2.88330173,1.6980288
50,0.59,2.0392,3.0551188,1.74788976
51,0.6,2.0004,2.84891915,1.6878742
52,0.59,1.9935,2.91807508,1.70823741
53,0.59,2.0125,3.00961447,1.73482406
54,0.58,1.9531,2.73814917,1.65473533
55,0.58,2.0182,2.88705039,1.6991322
56,0.59,2.0294,2.93624735,1.71354818
57,0.57,2.0678,2.86504698,1.69264495
58,0.57,2.0699,2.87376285,1.69521761
59,0.55,2.1251,3.03882551,1.74322271
60,0.56,2.1318,3.02842093,1.74023592
61,0.55,2.1848,3.46587658,1.86168647
62,0.55,2.1677,3.29545593,1.81533909
63,0.56,2.1566,3.28287554,1.81187069
64,0.56,2.1774,3.35411787,1.83142507
65,0.56,2.146,3.31431866,1.82052696
66,0.56,2.1452,3.30290604,1.81738997
67,0.56,2.1391,3.29554248,1.81536293
68,0.54,2.1523,3.19782281,1.7882458
69,0.57,2.17,3.41143966,1.84700835
70,0.58,2.0618,2.89381742,1.7011224
71,0.57,2.0757,3.05166507,1.74690163
72,0.57,2.0967,3.12244892,1.76704526
73,0.57,2.0972,3.16022086,1.77770102
74,0.59,2.0686,3.13443041,1.77043223
75,0.59,2.0628,3.1186018,1.76595628
76,0.59,2.0633,3.15838718,1.7771852
77,0.58,2.0856,3.20682836,1.79076195
78,0.56,2.0755,3.06735229,1.75138581
79,0.59,2.0796,3.25760412,1.80488336
80,0.57,2.1137,3.20745921,1.79093814
81,0.56,2.1222,3.22734499,1.79648125
82,0.57,2.1435,3.23416328,1.79837799
83,0.56,2.1508,3.26749969,1.80762267
84,0.57,2.1624,3.51361561,1.87446404
85,0.56,2.171,3.32789469,1.82425177
86,0.56,2.1354,3.32908893,1.82457912
87,0.57,2.124,3.21548772,1.79317808
88,0.56,2.1563,3.45706797,1.85931921
89,0.58,2.11,3.20266533,1.78959918
90,0.56,2.1161,3.237113,1.79919791
91,0.57,2.1262,3.31059408,1.81950378
92,0.59,2.0586,3.04679585,1.74550736
93,0.57,2.0901,3.2476685,1.80212891
94,0.57,2.0703,3.17288828,1.78126037
95,0.58,2.0126,2.78559256,1.66900945
96,0.58,2.0936,3.23892164,1.79970038
97,0.59,2.0375,2.98970079,1.72907507
98,0.58,2.0341,3.01531839,1.73646724
99,0.59,2.0758,3.18952513,1.7859242
100,0.58,2.068,3.0949769,1.75925457
101,0.57,2.1511,3.32374001,1.82311273
102,0.58,2.1232,3.30580902,1.81818843
103,0.56,2.1047,3.06413746,1.75046778
104,0.57,2.1343,3.33232927,1.82546687
105,0.56,2.0986,3.17915511,1.78301847
106,0.57,2.1784,3.38208103,1.8390435
107,0.55,2.1415,3.34283638,1.82834256
108,0.56,2.1606,3.25838947,1.80510092
109,0.57,2.1348,3.30047083,1.81671989
110,0.58,2.0971,3.1288538,1.76885664
111,0.58,2.1161,3.20353365,1.78984177
112,0.57,2.077,3.18691516,1.78519332
113,0.58,2.057,2.924582,1.71014094
114,0.57,2.039,2.9409306,1.7149142
115,0.59,2.0745,3.13197422,1.76973844
116,0.58,2.0287,2.92872453,1.71135163
117,0.58,2.0425,3.09503698,1.75927174
118,0.59,2.038,2.97793007,1.72566795
119,0.59,2.009,2.88424349,1.69830608
120,0.58,2.0485,3.0751977,1.7536242
,,,,
-------------------------------------------------------------------------------------------------,,,,
time, convergence factor, orbit distance average, orbit distance variance, orbit distance std dev
1,0.038,41.277,386.669983,19.6639271
2,0.062,35.148,362.048279,19.0275669
3,0.086,29.439,325.06369,18.0295219
4,0.088,24.566,269.918335,16.4291916
5,0.084,20.498,209.620331,14.4782705
6,0.098,17.017,158.99176,12.6091928
7,0.14,13.844,120.180321,10.9626789
8,0.2,11.002,89.8958435,9.48134232
9,0.25,8.5982,67.050087,8.18841171
10,0.29,6.2683,44.7661705,6.69075251
11,0.31,5.0951,28.3084755,5.32057095
12,0.34,4.4459,18.3145599,4.27955151
13,0.39,3.8161,12.5853081,3.54757786
14,0.43,3.2319,8.50553417,2.91642499
15,0.46,2.9578,7.20040941,2.68335795
16,0.49,2.886,7.65534306,2.76682901
17,0.53,2.6567,6.55811644,2.56088185
18,0.55,2.6266,6.65666914,2.58005214
19,0.56,2.4282,5.44851112,2.33420444
20,0.53,2.4293,4.90592957,2.2149334
21,0.55,2.3146,4.18598127,2.0459671
22,0.57,2.2085,4.18212652,2.04502487
23,0.59,2.2759,4.5207777,2.12621212
24,0.57,2.2064,3.87271142,1.96792066
25,0.59,2.1894,4.02899075,2.00723457
26,0.57,2.2238,4.46948099,2.11411476
27,0.59,2.131,3.69324279,1.92178118
28,0.61,2.0393,3.39042926,1.84131181
29,0.59,2.1413,3.68447137,1.91949773
30,0.55,2.2684,3.85033107,1.96222603
31,0.57,2.1554,3.54263043,1.8821876
32,0.56,2.1845,3.6500237,1.91050351
33,0.57,2.1663,3.59925723,1.89717078
34,0.59,2.0433,3.11036777,1.76362348
35,0.55,2.116,3.29689336,1.81573498
36,0.59,1.9971,2.77898455,1.66702867
37,0.6,1.9509,2.49759984,1.58037961
38,0.58,2.0575,3.12208724,1.76694286
39,0.58,2.0529,2.94875288,1.71719337
40,0.56,2.0638,3.05940342,1.74911499
41,0.57,2.13,3.26614785,1.80724871
42,0.56,2.0844,3.02413058,1.7390027
43,0.58,1.9717,2.82234049,1.6799823
44,0.58,2.0274,3.18528819,1.78473759
45,0.58,2.0214,3.18473172,1.78458166
46,0.57,2.0639,3.32721734,1.82406616
47,0.56,2.0428,3.04007769,1.74358189
48,0.56,2.0787,3.1213026,1.76672089
49,0.59,2.043,3.04649687,1.74542165
50,0.59,2.0521,3.07782841,1.75437415
51,0.58,2.0641,3.21716213,1.79364491
52,0.57,2.1016,3.28695703,1.81299663
53,0.57,2.0968,3.20660663,1.79070008
54,0.56,2.1303,3.09216785,1.75845611
55,0.56,2.127,3.28767419,1.81319451
56,0.57,2.1433,3.34700227,1.82948136
57,0.58,2.12,3.32370448,1.82310295
58,0.56,2.1455,3.31024575,1.81940806
59,0.56,2.1826,3.65311074,1.91131127
60,0.56,2.1921,3.53314495,1.87966621
61,0.56,2.2136,3.5769918,1.89129364
62,0.58,2.1,3.19364691,1.78707778
63,0.56,2.1836,3.39824653,1.84343338
64,0.57,2.1175,3.10624981,1.76245558
65,0.58,2.2085,3.56909823,1.88920569
66,0.56,2.1371,3.3940208,1.84228683
67,0.58,2.1305,3.45713091,1.85933614
68,0.57,2.2114,3.81847072,1.95409071
69,0.58,2.0718,3.09326768,1.7587688
70,0.56,2.1332,3.44666338,1.8565191
71,0.58,2.0807,3.06614304,1.75104058
72,0.55,2.0894,3.12676239,1.76826537
73,0.57,2.0814,3.03579855,1.74235427
74,0.58,2.0517,2.98672366,1.72821403
75,0.57,2.091,2.95243073,1.71826386
76,0.57,2.1419,3.40463018,1.84516394
77,0.57,2.0883,3.15535641,1.77633226
78,0.59,2.0703,3.29175663,1.81431985
79,0.59,2.0309,3.15126801,1.77518106
80,0.57,2.0631,3.0799675,1.75498354
81,0.6,2.0674,3.1771245,1.78244901
82,0.59,2.0178,2.9027319,1.70374048
83,0.57,2.0798,3.1988914,1.78854442
84,0.58,2.0709,3.03348327,1.7416898
85,0.56,2.142,3.19215345,1.78665984
86,0.57,2.1112,3.22800994,1.79666638
87,0.57,2.1412,3.46743941,1.8621062
88,0.56,2.17,3.41702533,1.8485198
89,0.56,2.1824,3.58426762,1.89321625
90,0.55,2.2095,3.49886942,1.87052655
91,0.55,2.1953,3.564183,1.88790441
92,0.55,2.2011,3.50609875,1.87245798
93,0.55,2.237,3.54946303,1.88400185
94,0.55,2.2281,3.59003735,1.89473939
95,0.54,2.1847,3.3110621,1.81963241
96,0.55,2.2436,3.68978095,1.92088032
97,0.56,2.1916,3.43644452,1.85376501
98,0.55,2.211,3.50347066,1.87175596
99,0.55,2.1913,3.5298562,1.87879109
100,0.57,2.1358,3.25368452,1.80379725
101,0.56,2.1247,3.26753974,1.80763376
102,0.57,2.114,3.23437691,1.79843736
103,0.57,2.0974,3.12892032,1.76887536
104,0.58,2.1001,3.06382656,1.75037897
105,0.58,2.0553,2.94335485,1.71562088
106,0.57,2.0978,3.01204467,1.7355243
107,0.59,2.0391,3.03179669,1.74120557
108,0.57,2.0837,3.02484059,1.73920691
109,0.57,2.078,3.08102059,1.75528359
110,0.55,2.1075,3.21594405,1.79330528
111,0.58,2.1291,3.20423889,1.79003882
112,0.59,2.0746,3.28586125,1.81269455
113,0.56,2.1286,3.28854775,1.81343532
114,0.55,2.1337,3.1383028,1.77152562
115,0.57,2.1316,3.31408358,1.82046247
116,0.56,2.1984,3.33579516,1.8264159
117,0.55,2.1638,3.5013237,1.87118244
118,0.54,2.1791,3.22876167,1.79687548
119,0.56,2.2004,3.53434348,1.87998497
120,0.56,2.1484,3.28164887,1.81153214
,,,,
-------------------------------------------------------------------------------------------------,,,,
time, convergence factor, orbit distance average, orbit distance variance, orbit distance std dev
1,0.036,40.481,422.331116,20.5506954
2,0.066,34.308,394.031219,19.8502197
3,0.084,28.772,345.622528,18.5909252
4,0.08,24.046,282.706726,16.8138847
5,0.084,19.977,224.517548,14.9839096
6,0.12,16.436,178.888901,13.3749352
7,0.17,13.389,137.775604,11.7377853
8,0.23,10.759,106.331451,10.3117142
9,0.27,8.4909,80.2249908,8.95684052
10,0.29,6.5422,51.9250946,7.20590687
11,0.28,5.7375,34.6949158,5.89023924
12,0.32,4.7351,20.154295,4.48935366
13,0.38,3.9181,14.763319,3.84230638
14,0.45,3.3239,10.8860722,3.29940486
15,0.47,2.9629,7.43220997,2.72620797
16,0.48,2.9246,7.76005888,2.78568816
17,0.49,2.7738,6.78602934,2.60500073
18,0.51,2.6721,6.29447031,2.50887823
19,0.54,2.4485,5.39159679,2.32198119
20,0.61,2.181,4.41980648,2.10233355
21,0.58,2.2134,4.69540501,2.16688824
22,0.58,2.1462,3.72509885,1.93005145
23,0.59,2.1015,3.5355711,1.88031137
24,0.59,2.1785,3.85019422,1.9621911
25,0.58,2.1239,3.53202963,1.8793695
26,0.62,2.0758,3.40826392,1.84614837
27,0.61,2.0079,3.13561034,1.77076542
28,0.59,2.0969,3.70642853,1.92520869
29,0.6,2.0599,3.63035965,1.90535021
30,0.57,2.1049,3.6398356,1.90783536
31,0.59,2.0422,3.45877552,1.8597784
32,0.58,2.0858,3.52717853,1.87807846
33,0.59,2.0546,3.21755004,1.79375303
34,0.61,1.9998,3.09333301,1.75878739
35,0.61,1.9881,3.08182406,1.75551248
36,0.59,2.0692,3.60175133,1.8978281
37,0.59,2.0574,3.3478272,1.82970691
38,0.59,2.0161,2.83090448,1.68252921
39,0.59,1.9854,2.71422172,1.64748943
40,0.59,2.0408,2.8962245,1.70182979
41,0.6,2.0005,3.02150893,1.73824883
42,0.58,2.0428,2.99741387,1.73130405
43,0.57,2.0787,3.18057346,1.78341627
44,0.56,2.1019,3.32598472,1.8237282
45,0.57,2.086,3.189713,1.78597677
46,0.56,2.0535,3.0690763,1.7518779
47,0.58,2.0345,2.98846626,1.72871804
48,0.55,2.0892,3.13541198,1.7707094
49,0.58,2.0407,2.97332287,1.72433257
50,0.58,2.0635,3.06933832,1.75195277
51,0.59,2.0019,2.72125983,1.64962411
52,0.57,2.0653,3.1117413,1.76401281
53,0.56,2.0597,2.87943554,1.69689
54,0.58,2.0558,2.95345616,1.71856225
55,0.58,2.0609,2.95303798,1.71844053
56,0.59,2.0957,3.07448316,1.75342047
57,0.57,2.0747,3.1653657,1.77914739
58,0.56,2.11,3.12081599,1.76658309
59,0.57,2.0789,3.16707468,1.77962768
60,0.6,2.0636,3.14483857,1.77336931
61,0.57,2.1318,3.25980616,1.80549335
62,0.57,2.0857,3.10213804,1.76128876
63,0.56,2.1288,3.39241552,1.84185112
64,0.57,2.0938,3.23140526,1.797611
65,0.58,2.1221,3.2415657,1.80043495
66,0.57,2.1297,3.37929821,1.83828676
67,0.57,2.1149,3.23336744,1.79815674
68,0.57,2.121,3.45100045,1.85768688
69,0.57,2.1032,3.17132258,1.78082073
70,0.57,2.1075,3.27874851,1.81073153
71,0.57,2.1069,3.17517233,1.78190136
72,0.57,2.0843,3.04241037,1.74425066
73,0.59,2.052,3.10454345,1.76197147
74,0.58,2.1151,3.2224195,1.79510987
75,0.57,2.0612,3.15344572,1.77579439
76,0.57,2.0826,3.12144423,1.76676095
77,0.56,2.0915,3.08403182,1.75614119
78,0.6,2.0218,2.96764994,1.72268689
79,0.57,2.1152,3.26687217,1.8074491
80,0.57,2.0613,3.17037797,1.78055549
81,0.57,2.0424,3.10314655,1.76157498
82,0.56,2.106,3.24862671,1.80239475
83,0.58,2.0514,3.10555458,1.76225841
84,0.57,2.1368,3.12694955,1.7683183
85,0.57,2.092,3.16194391,1.77818561
86,0.57,2.082,3.00170875,1.73254395
87,0.56,2.1464,3.21007705,1.79166877
88,0.57,2.112,3.22335887,1.79537153
89,0.55,2.1611,3.13241529,1.76986301
90,0.56,2.1778,3.47545242,1.8642565
91,0.56,2.1694,3.35897326,1.8327502
92,0.55,2.1657,3.39639235,1.84293032
93,0.55,2.1902,3.56092024,1.88704002
94,0.56,2.1707,3.36476254,1.83432889
95,0.57,2.1897,3.5571456,1.88603961
96,0.57,2.1232,3.14688659,1.77394664
97,0.55,2.1568,3.31786346,1.8215003
98,0.58,2.1123,3.29639912,1.81559885
99,0.57,2.0635,2.91569328,1.70754015
100,0.57,2.1141,3.20722866,1.79087377
101,0.59,2.0518,2.98948336,1.72901225
102,0.58,2.0791,3.10642552,1.76250541
103,0.58,2.055,3.09727812,1.75990856
104,0.56,2.0277,2.85482383,1.6896224
105,0.58,2.0581,3.02724957,1.73989928
106,0.59,2.0087,2.96152973,1.7209096
107,0.58,2.0541,2.91461253,1.70722365
108,0.57,2.0766,3.10723639,1.76273549
109,0.57,2.0512,2.94065046,1.71483254
110,0.58,2.0879,3.15915585,1.77740145
111,0.58,2.074,3.095258,1.75933456
112,0.58,2.1532,3.34867764,1.82993925
113,0.55,2.1212,3.21953773,1.79430711
114,0.57,2.143,3.47061729,1.86295927
115,0.55,2.1529,3.3327744,1.82558882
116,0.57,2.1248,3.31504416,1.82072628
117,0.57,2.1149,3.13601756,1.77088046
118,0.56,2.1443,3.37938046,1.83830917
119,0.57,2.0983,3.13376141,1.77024329
120,0.57,2.1265,3.27268314,1.80905592
,,,,
