-------------------------------------------------------------------------------------------------,,,,
time, convergence factor, orbit distance average, orbit distance variance, orbit distance std dev
4,0.15,20.947,264.610687,16.2668591
5,0.18,15.913,204.908844,14.3146372
6,0.25,11.766,147.23259,12.1339436
7,0.28,9.1225,98.7416611,9.93688393
8,0.26,7.8597,65.5496902,8.09627628
9,0.27,7.0208,43.9367905,6.6284833
10,0.34,5.7821,31.3371258,5.59795713
11,0.37,4.6332,21.7196331,4.66043282
12,0.46,3.3984,13.527009,3.67790818
13,0.5,3.0667,9.44301128,3.07294846
14,0.55,2.6347,7.58722925,2.75449252
15,0.57,2.7183,8.89368057,2.98222733
16,0.61,2.5431,9.73505497,3.12010503
17,0.56,2.8128,10.7353592,3.27648568
18,0.54,2.8079,9.61777687,3.10125399
19,0.55,2.477,7.2698307,2.69626236
20,0.59,2.2878,6.38049555,2.52596426
21,0.6,2.1451,5.87542152,2.42392683
22,0.6,2.0273,4.54299164,2.13142943
23,0.6,1.9656,4.46341705,2.1126802
24,0.61,2.0072,4.25063276,2.0617063
25,0.57,2.0386,3.66038418,1.91321301
26,0.61,1.8374,2.76877379,1.66396332
27,0.62,1.7944,2.7252984,1.65084779
28,0.62,1.7028,2.5414896,1.59420502
29,0.63,1.8758,4.06089497,2.01516628
30,0.62,1.757,2.53481483,1.59211016
31,0.63,1.69,2.40897918,1.55208862
32,0.65,1.7062,2.46327949,1.56948388
33,0.63,1.7122,2.6763463,1.63595426
34,0.64,1.7104,2.42606902,1.5575844
35,0.62,1.705,2.41049218,1.55257595
36,0.61,1.7601,2.60361433,1.61357188
37,0.64,1.7125,2.41391182,1.55367684
38,0.65,1.672,2.29891205,1.5162164
39,0.64,1.6276,2.11304736,1.45363247
40,0.64,1.6543,2.15608811,1.46836233
41,0.62,1.6418,2.19734788,1.48234546
42,0.63,1.7249,2.38724113,1.54506993
43,0.64,1.6954,2.44260311,1.56288302
44,0.66,1.606,2.12393308,1.45737195
45,0.64,1.6286,2.2951026,1.51495957
46,0.65,1.6142,2.19619417,1.48195624
47,0.63,1.6508,2.21342206,1.48775733
48,0.63,1.6445,2.31675196,1.52208805
49,0.62,1.692,2.16520119,1.47146225
50,0.65,1.684,2.52181721,1.58802307
51,0.65,1.6549,2.26301241,1.50433123
52,0.64,1.5947,2.03984118,1.42823005
53,0.64,1.605,2.03625441,1.42697382
54,0.62,1.6731,2.22463679,1.4915216
55,0.65,1.6431,2.21450567,1.48812151
56,0.62,1.6883,2.22507596,1.49166882
57,0.63,1.693,2.27730894,1.50907552
58,0.65,1.6536,2.25792885,1.5026406
59,0.67,1.5947,2.00992656,1.41771877
60,0.64,1.58,1.98654675,1.4094491
61,0.63,1.6623,2.31369185,1.5210824
62,0.64,1.6595,2.13234067,1.4602536
63,0.63,1.6057,2.03732276,1.42734814
64,0.64,1.6612,2.27110004,1.5070169
65,0.63,1.6178,2.03351855,1.4260149
66,0.65,1.6166,2.07899189,1.44187105
67,0.67,1.6274,2.07379794,1.44006872
68,0.65,1.6315,2.23777843,1.49592066
69,0.64,1.7075,2.27775717,1.50922406
70,0.62,1.6892,2.30054021,1.5167532
71,0.64,1.6701,2.19296789,1.48086727
72,0.65,1.708,2.53595638,1.59246862
73,0.64,1.6112,2.11157179,1.45312488
74,0.67,1.6301,2.26425719,1.50474489
75,0.63,1.6937,2.60133791,1.6128664
76,0.64,1.6399,2.29780364,1.51585078
77,0.62,1.6662,2.17318654,1.47417319
78,0.64,1.6534,2.23216844,1.4940443
79,0.64,1.6385,2.21205783,1.48729885
80,0.64,1.6461,2.27837372,1.50942826
81,0.61,1.6282,1.95020187,1.3964963
82,0.63,1.6631,2.34024405,1.52978563
83,0.62,1.7261,2.39552259,1.54774761
84,0.62,1.7032,2.28917289,1.51300132
85,0.67,1.6533,2.23198342,1.49398243
86,0.65,1.6874,2.43048525,1.55900133
87,0.65,1.6201,2.2495296,1.49984312
88,0.64,1.6178,2.16280293,1.4706471
89,0.64,1.6925,2.50855589,1.58384216
90,0.65,1.655,2.30902624,1.51954806
91,0.66,1.6142,2.11843204,1.45548344
92,0.64,1.6286,2.26150584,1.50383043
93,0.63,1.6798,2.29696918,1.51557553
94,0.67,1.6195,2.27353597,1.5078249
95,0.63,1.6647,2.23170233,1.49388838
96,0.67,1.6506,2.29091668,1.51357746
97,0.62,1.6722,2.08449864,1.44377923
98,0.62,1.7365,2.49762964,1.58038914
99,0.66,1.6482,2.23029733,1.49341798
100,0.64,1.702,2.4839921,1.57606852
101,0.68,1.5692,1.96857297,1.40305841
102,0.63,1.591,1.98367727,1.40843081
103,0.65,1.6743,2.41452527,1.55387425
104,0.63,1.6882,2.28393197,1.51126838
105,0.65,1.6468,2.36621761,1.53825152
106,0.65,1.6386,2.29801846,1.51592171
107,0.66,1.674,2.37052059,1.53964949
108,0.64,1.6226,2.198807,1.48283744
109,0.64,1.6141,1.9756397,1.40557444
110,0.65,1.6417,2.26340008,1.5044601
111,0.67,1.622,2.12544656,1.45789111
112,0.62,1.6855,2.27233958,1.50742817
113,0.61,1.6905,2.26211071,1.50403154
114,0.63,1.6576,2.13200307,1.46013808
115,0.65,1.566,2.00013399,1.41426098
116,0.67,1.5621,2.09873509,1.44870114
117,0.63,1.658,2.36657953,1.53836906
118,0.65,1.6688,2.30773783,1.51912403
119,0.64,1.6331,2.19873261,1.4828124
120,0.67,1.6146,2.16359115,1.47091508
,,,,
-------------------------------------------------------------------------------------------------,,,,
time, convergence factor, orbit distance average, orbit distance variance, orbit distance std dev
1,0.065,38.173,449.863251,21.20998
2,0.1,31.167,421.11972,20.5212021
3,0.16,24.766,367.89682,19.1806374
4,0.23,19.168,299.504547,17.3062
5,0.22,14.887,223.803009,14.9600468
6,0.24,11.586,164.08551,12.8095865
7,0.26,9.6229,119.015289,10.9094133
8,0.32,7.9862,90.0626907,9.49013615
9,0.35,6.7955,65.8423004,8.11432648
10,0.35,5.6898,50.2365608,7.08777523
11,0.41,4.6268,36.973587,6.08059072
12,0.47,3.8703,23.2124271,4.81792784
13,0.51,3.3334,14.5072756,3.80884171
14,0.56,2.8703,10.2187853,3.19668341
15,0.57,2.7073,9.1248951,3.02074409
16,0.64,2.3893,9.41380978,3.0681932
17,0.61,2.3956,8.97749424,2.99624681
18,0.62,2.2435,7.68967485,2.77302623
19,0.62,2.3293,7.48096085,2.7351346
20,0.6,1.9598,4.02165747,2.00540709
21,0.61,1.8011,3.00124741,1.73241091
22,0.62,1.8301,3.67800713,1.91781306
23,0.63,1.7189,2.72903371,1.65197873
24,0.67,1.7216,2.91293049,1.70673096
25,0.69,1.5892,2.21590519,1.48859167
26,0.65,1.5577,2.1437037,1.46413922
27,0.69,1.5903,2.79233575,1.67102838
28,0.66,1.5379,2.10395217,1.45050073
29,0.64,1.5908,2.24164891,1.49721372
30,0.67,1.5426,2.07441115,1.44028163
31,0.68,1.539,2.13048816,1.45961916
32,0.71,1.4445,1.84913588,1.35982931
33,0.69,1.4846,1.86654711,1.3662163
34,0.69,1.4369,1.80968618,1.34524572
35,0.69,1.4934,2.06757689,1.4379071
36,0.69,1.4848,1.98202741,1.40784502
37,0.65,1.546,2.07162905,1.43931556
38,0.68,1.5463,2.23932195,1.49643636
39,0.68,1.4481,1.76804447,1.3296783
40,0.69,1.4395,1.81795418,1.34831536
41,0.69,1.4378,1.80513537,1.3435533
42,0.69,1.4475,1.74632287,1.32148516
43,0.69,1.4781,1.97932982,1.40688658
44,0.67,1.5451,2.10931683,1.45234871
45,0.67,1.5156,1.90955603,1.38186693
46,0.69,1.4641,1.86036313,1.36395133
47,0.68,1.485,1.78990281,1.33787251
48,0.69,1.4471,1.79029238,1.33801806
49,0.68,1.4602,1.78984964,1.3378526
50,0.69,1.5329,2.06237364,1.43609667
51,0.68,1.528,2.15697408,1.46866405
52,0.67,1.5106,1.92828965,1.38862872
53,0.69,1.4575,1.82063138,1.34930778
54,0.68,1.4752,1.81684554,1.34790409
55,0.69,1.4192,1.68308771,1.29733872
56,0.68,1.4798,1.83485997,1.35457003
57,0.67,1.5432,2.01287532,1.41875839
58,0.67,1.5285,1.98819411,1.41003335
59,0.64,1.5726,2.08777475,1.44491339
60,0.69,1.4286,1.66369474,1.28984296
61,0.69,1.4598,1.81213892,1.34615707
62,0.69,1.4941,1.79917371,1.34133279
63,0.68,1.4864,1.85859871,1.36330438
64,0.67,1.5551,2.12556386,1.45793128
65,0.69,1.5311,1.98992062,1.41064548
66,0.66,1.4993,1.8657726,1.36593282
67,0.7,1.4257,1.61903083,1.27241147
68,0.69,1.4646,1.75397491,1.32437718
69,0.68,1.4811,1.85090721,1.36048055
70,0.69,1.4936,1.90932393,1.38178289
71,0.68,1.5348,1.94392669,1.39424777
72,0.67,1.5302,2.01104331,1.41811264
73,0.65,1.5162,1.9063096,1.38069177
74,0.7,1.4534,1.8159157,1.34755909
75,0.67,1.4669,1.74312961,1.32027638
76,0.67,1.5052,1.83088207,1.3531009
77,0.68,1.48,1.80922723,1.34507525
78,0.67,1.5648,2.0340631,1.42620575
79,0.67,1.5609,2.20436025,1.48470879
80,0.68,1.5167,1.90457511,1.38006341
81,0.7,1.4332,1.79374731,1.3393085
82,0.68,1.4633,1.75000274,1.32287669
83,0.69,1.4828,1.88303494,1.37223721
84,0.69,1.4829,1.98296821,1.40817904
85,0.65,1.6018,2.14727497,1.46535826
86,0.65,1.5482,2.07597303,1.44082367
87,0.69,1.4684,1.75680149,1.32544386
88,0.72,1.4366,1.69624102,1.3023982
89,0.68,1.4651,1.90095031,1.37874949
90,0.7,1.4604,1.82871139,1.3522985
91,0.69,1.5096,1.98790324,1.40993023
92,0.66,1.5395,2.03289437,1.42579603
93,0.67,1.5511,2.05457473,1.43337882
94,0.69,1.4909,1.92785752,1.38847315
95,0.71,1.4487,1.76036894,1.3267889
96,0.69,1.4281,1.77412379,1.33196235
97,0.69,1.4863,1.77800739,1.33341944
98,0.69,1.4742,1.82836163,1.35216928
99,0.67,1.5208,2.02523923,1.42310905
100,0.64,1.6089,2.10783505,1.45183849
101,0.69,1.4533,1.80557585,1.34371722
102,0.7,1.442,1.62853241,1.27613962
103,0.69,1.4779,1.90056682,1.37861049
104,0.68,1.4686,1.71033728,1.30779862
105,0.68,1.492,1.87548888,1.3694849
106,0.67,1.5433,1.89214587,1.37555289
107,0.67,1.528,1.98868847,1.4102087
108,0.68,1.4949,1.98338997,1.40832877
109,0.69,1.4625,1.62462044,1.27460599
110,0.7,1.4456,1.82790697,1.35200107
111,0.7,1.4967,1.88228047,1.37196231
112,0.68,1.5145,1.94387233,1.39422822
113,0.69,1.5106,1.95914125,1.39969325
114,0.67,1.5293,1.79162478,1.33851588
115,0.7,1.4649,1.84008288,1.35649657
116,0.68,1.4509,1.63302696,1.27789938
117,0.7,1.4572,1.91659915,1.38441288
118,0.69,1.4975,1.86019599,1.36389005
119,0.66,1.514,1.91285753,1.38306093
120,0.68,1.5168,1.95014906,1.39647734
,,,,
-------------------------------------------------------------------------------------------------,,,,
time, convergence factor, orbit distance average, orbit distance variance, orbit distance std dev
1,0.035,38.144,431.803833,20.7798901
2,0.085,31.287,397.484375,19.9370098
3,0.16,24.922,340.14917,18.4431343
4,0.18,19.34,268.023712,16.3714294
5,0.23,14.478,199.243286,14.1153564
6,0.29,10.826,135.406174,11.6364164
7,0.33,8.2908,86.297348,9.28963661
8,0.31,7.1057,52.4276085,7.24069118
9,0.38,5.8717,31.8768826,5.64596176
10,0.44,4.44,20.1695385,4.49105072
11,0.46,3.5159,12.0188417,3.46682
12,0.51,2.823,7.84149599,2.80026722
13,0.6,2.3883,5.54520321,2.3548255
14,0.62,2.2634,4.96996212,2.22934127
15,0.65,2.113,5.18414116,2.27687097
16,0.62,2.2893,6.93573046,2.63357759
17,0.62,2.0464,5.09750032,2.25776458
18,0.62,2.208,6.76199389,2.60038352
19,0.62,2.009,5.71748638,2.39112663
20,0.67,1.8355,4.25098419,2.06179142
21,0.65,1.7646,3.59577298,1.89625239
22,0.63,1.7672,3.63494468,1.90655315
23,0.66,1.6707,3.11279202,1.7643106
24,0.65,1.7203,3.0557611,1.74807358
25,0.66,1.6626,2.72842789,1.65179539
26,0.62,1.6269,2.34288979,1.53065014
27,0.67,1.5835,2.27902555,1.50964415
28,0.64,1.5995,2.1398263,1.46281445
29,0.64,1.6035,2.24810171,1.49936712
30,0.64,1.6415,2.38010406,1.54275858
31,0.65,1.6147,2.23161459,1.49385893
32,0.68,1.6483,2.37838793,1.54220235
33,0.68,1.5723,2.1283164,1.45887506
34,0.64,1.5687,2.0994699,1.4489547
35,0.65,1.5347,2.02219009,1.42203736
36,0.67,1.5575,2.25684738,1.50228071
37,0.67,1.6298,2.32769322,1.52567792
38,0.66,1.6284,2.3420012,1.53035986
39,0.68,1.591,2.38293982,1.54367733
40,0.69,1.5567,2.11477137,1.4542253
41,0.66,1.5509,2.16875601,1.47266972
42,0.66,1.5519,2.01148272,1.41826749
43,0.69,1.5823,2.15618253,1.46839452
44,0.65,1.6476,2.60779524,1.61486697
45,0.66,1.606,2.14921236,1.46601915
46,0.65,1.6023,2.25049567,1.50016522
47,0.69,1.5368,2.02266908,1.42220569
48,0.68,1.5199,2.16280508,1.47064781
49,0.69,1.5159,2.1511724,1.46668756
50,0.69,1.5527,2.21907306,1.48965538
51,0.68,1.5751,2.30510116,1.51825595
52,0.68,1.6018,2.2929213,1.51423943
53,0.68,1.547,2.18559694,1.47837651
54,0.65,1.5233,2.00301051,1.41527748
55,0.69,1.5014,2.0535872,1.4330343
56,0.68,1.4869,1.87452507,1.369133
57,0.69,1.5202,2.00443459,1.41578054
58,0.66,1.6305,2.11758804,1.45519352
59,0.67,1.5931,2.21871567,1.48953545
60,0.7,1.5282,1.97931325,1.40688074
61,0.65,1.5447,2.03019333,1.42484856
62,0.7,1.489,2.05672026,1.43412697
63,0.66,1.5377,1.94019628,1.39290929
64,0.67,1.5236,2.16267776,1.47060454
65,0.66,1.5669,2.05977106,1.43519032
66,0.68,1.5589,2.23796225,1.49598205
67,0.66,1.5197,1.92302334,1.38673115
68,0.69,1.5114,1.97464705,1.40522134
69,0.69,1.5317,2.05624747,1.43396211
70,0.69,1.5056,1.895908,1.37691975
71,0.68,1.5563,2.01162481,1.41831768
72,0.63,1.5913,1.98924696,1.41040671
73,0.68,1.606,2.22539043,1.49177432
74,0.65,1.5897,2.19300103,1.48087847
75,0.69,1.4982,2.01640272,1.42000103
76,0.7,1.5162,1.98880625,1.41025043
77,0.69,1.4869,2.03622532,1.42696369
78,0.67,1.5492,2.03407574,1.42621028
79,0.7,1.5131,2.17019963,1.47315979
80,0.65,1.6264,2.21612263,1.48866475
81,0.7,1.499,2.01415229,1.41920829
82,0.65,1.5142,1.96856153,1.40305436
83,0.69,1.5438,2.13613248,1.46155131
84,0.7,1.4905,1.94240785,1.39370286
85,0.67,1.5458,1.93634892,1.39152753
86,0.65,1.6053,2.22912192,1.49302435
87,0.65,1.6062,2.24129677,1.49709606
88,0.7,1.5955,2.20392704,1.48456287
89,0.67,1.539,2.01595879,1.41984463
90,0.71,1.4839,2.09825492,1.44853544
91,0.67,1.5711,2.14188766,1.46351898
92,0.67,1.567,2.3273232,1.52555668
93,0.67,1.6032,2.37445903,1.54092801
94,0.69,1.6091,2.49680281,1.58012748
95,0.67,1.5724,2.12949562,1.45927918
96,0.67,1.5045,1.98454559,1.40873897
97,0.7,1.5242,2.13730502,1.46195245
98,0.68,1.5265,2.05345416,1.43298781
99,0.68,1.5955,2.19501758,1.48155916
100,0.67,1.5975,2.350559,1.5331533
101,0.65,1.6286,2.29904366,1.51625967
102,0.68,1.5804,2.52153134,1.58793306
103,0.7,1.5078,1.965451,1.40194547
104,0.7,1.5058,2.13555288,1.46135306
105,0.69,1.5052,2.03557181,1.42673469
106,0.66,1.5622,2.09104443,1.44604445
107,0.66,1.5865,2.32000184,1.52315521
108,0.67,1.6501,2.62060428,1.61882806
109,0.66,1.5617,2.24470258,1.4982332
110,0.69,1.529,1.95090127,1.39674664
111,0.65,1.522,2.06716299,1.43776321
112,0.69,1.4905,1.90309918,1.37952864
113,0.68,1.5374,1.97058296,1.4037745
114,0.67,1.5781,2.14825678,1.46569324
115,0.65,1.6495,2.35108781,1.53332567
116,0.67,1.5759,2.28887606,1.51290321
117,0.67,1.5688,2.06930685,1.43850851
118,0.71,1.5005,2.02242541,1.42211998
119,0.69,1.5115,1.97636354,1.40583193
