-------------------------------------------------------------------------------------------------,,,,
time, convergence factor, orbit distance average, orbit distance variance, orbit distance std dev
67,0.73,1.2971,1.49286246,1.22182751
68,0.73,1.3272,1.51802421,1.23208129
69,0.71,1.325,1.47675312,1.21521735
70,0.72,1.3115,1.49838829,1.22408664
71,0.77,1.3013,1.58471215,1.25885355
72,0.75,1.2691,1.48917437,1.22031736
73,0.73,1.3061,1.53648543,1.23955047
74,0.73,1.2969,1.55768967,1.24807441
75,0.73,1.2952,1.49707377,1.22354972
76,0.77,1.2816,1.46042657,1.20848107
77,0.76,1.2784,1.53254306,1.23795927
78,0.74,1.2415,1.48266423,1.21764708
79,0.73,1.2967,1.48297536,1.21777475
80,0.75,1.3477,1.5837568,1.25847399
81,0.74,1.3138,1.4743613,1.2142328
82,0.75,1.3127,1.54232466,1.24190366
83,0.76,1.2608,1.50558662,1.22702348
84,0.75,1.2734,1.4534682,1.20559871
85,0.74,1.258,1.36573219,1.1686455
86,0.75,1.2885,1.59524655,1.26303077
87,0.77,1.2507,1.36039889,1.16636133
88,0.74,1.2849,1.53090107,1.23729587
89,0.71,1.2467,1.27174759,1.12771785
90,0.73,1.3242,1.55188143,1.2457453
91,0.73,1.3127,1.51760101,1.23190951
92,0.75,1.2593,1.41923523,1.1913166
93,0.73,1.2857,1.49943209,1.22451293
94,0.75,1.3112,1.59814942,1.26417935
95,0.77,1.2282,1.36414647,1.16796684
96,0.73,1.3086,1.49090171,1.22102487
97,0.72,1.338,1.60178316,1.2656157
98,0.77,1.2561,1.30773413,1.14356208
99,0.77,1.2686,1.40480626,1.18524528
100,0.75,1.2889,1.45190668,1.20495093
101,0.7,1.3494,1.49837267,1.22408032
102,0.74,1.2876,1.49810028,1.2239691
103,0.73,1.3231,1.57112134,1.25344372
104,0.74,1.2666,1.40580153,1.18566501
105,0.75,1.2531,1.36252344,1.16727173
106,0.77,1.3115,1.61184299,1.26958382
107,0.75,1.3459,1.64719808,1.28343213
108,0.73,1.2971,1.59282541,1.26207185
109,0.74,1.2791,1.42649436,1.19435942
110,0.73,1.2688,1.37966239,1.17459035
111,0.76,1.2835,1.51975679,1.23278415
112,0.74,1.2843,1.46489513,1.21032858
113,0.76,1.3134,1.53695488,1.23973978
114,0.71,1.3325,1.62104404,1.2732023
115,0.74,1.2922,1.59282219,1.26207066
116,0.75,1.2832,1.60416901,1.26655793
117,0.72,1.346,1.75361204,1.32424021
118,0.74,1.3069,1.48034513,1.21669436
119,0.76,1.2735,1.51471841,1.230739
120,0.74,1.2992,1.63032389,1.2768414
,,,,
-------------------------------------------------------------------------------------------------,,,,
time, convergence factor, orbit distance average, orbit distance variance, orbit distance std dev
1,0.04,40.488,496.256287,22.2768097
2,0.087,33.254,458.645447,21.4160099
3,0.13,26.587,394.533051,19.8628559
4,0.21,20.664,312.533295,17.6786118
5,0.26,15.488,228.960083,15.1314268
6,0.33,11.148,155.69722,12.477869
7,0.36,8.4052,93.1461258,9.65122414
8,0.33,7.1066,52.8107643,7.26710129
9,0.33,6.2348,31.3574791,5.59977484
10,0.38,4.9018,19.3325005,4.39687395
11,0.49,3.4233,12.2276697,3.49680853
12,0.49,2.89,8.99680805,2.99946785
13,0.58,2.3841,5.95467567,2.44022036
14,0.62,2.0402,4.06267452,2.0156076
15,0.63,1.978,4.4681859,2.11380839
16,0.64,2.0694,4.55874062,2.13512087
17,0.65,2.0621,6.37777519,2.52542567
18,0.65,2.0706,6.14804411,2.47952509
19,0.66,1.8866,5.12616968,2.2641046
20,0.69,1.6636,3.22184539,1.79495001
21,0.65,1.6667,3.32254744,1.82278562
22,0.67,1.5838,2.82117987,1.67963684
23,0.69,1.576,2.40932322,1.55219948
24,0.67,1.6345,2.44191647,1.56266332
25,0.65,1.6094,2.15843964,1.46916294
26,0.71,1.4829,1.94372356,1.39417481
27,0.68,1.5145,2.10692477,1.45152497
28,0.69,1.4507,2.01789522,1.42052639
29,0.7,1.4333,1.97432137,1.40510547
30,0.68,1.4797,2.17787862,1.4757638
31,0.73,1.3823,1.89309275,1.37589705
32,0.69,1.4832,2.1060791,1.45123363
33,0.7,1.4047,2.03539872,1.42667401
34,0.72,1.3967,1.58749175,1.25995708
35,0.73,1.3758,1.62370253,1.27424586
36,0.75,1.3849,1.61651969,1.27142429
37,0.67,1.4556,2.03518724,1.42659986
38,0.68,1.4925,1.79902637,1.34127796
39,0.69,1.4749,1.91392148,1.3834455
40,0.67,1.4587,1.82389045,1.35051489
41,0.69,1.3994,1.62825537,1.27603114
42,0.69,1.4291,1.84257925,1.35741639
43,0.73,1.373,1.57136285,1.25354016
44,0.67,1.5302,1.86066961,1.36406362
45,0.65,1.5075,1.62486613,1.27470243
46,0.7,1.4886,1.87115157,1.36790049
47,0.71,1.3745,1.56938863,1.25275242
48,0.73,1.3328,1.50098002,1.22514486
49,0.73,1.318,1.51889336,1.23243392
50,0.68,1.4322,1.83885694,1.35604453
51,0.71,1.4355,1.87426353,1.36903739
52,0.71,1.3653,1.64277589,1.28170824
53,0.72,1.3381,1.64524388,1.28267062
54,0.73,1.3002,1.30613112,1.14286101
55,0.73,1.4214,1.48923206,1.22034097
56,0.71,1.3786,1.45126152,1.20468318
57,0.69,1.4344,1.74671733,1.32163429
58,0.73,1.3353,1.42843068,1.19516969
59,0.69,1.4068,1.65467894,1.28634322
60,0.69,1.4831,1.84078062,1.35675371
61,0.73,1.3969,1.77527285,1.33239365
62,0.72,1.331,1.52096617,1.23327458
63,0.75,1.2649,1.50521886,1.22687364
64,0.73,1.3123,1.4553448,1.20637667
65,0.72,1.3756,1.65918577,1.28809381
66,0.69,1.4321,1.55317223,1.24626327
67,0.68,1.473,1.68417954,1.29775941
68,0.7,1.3807,1.38453877,1.17666423
69,0.68,1.4393,1.65019488,1.28459907
70,0.73,1.4121,1.57888162,1.25653553
71,0.67,1.4618,1.62406445,1.27438784
72,0.69,1.4,1.74794996,1.32210064
73,0.71,1.3799,1.60201538,1.26570749
74,0.7,1.4745,2.03018808,1.42484665
75,0.71,1.4466,2.19911742,1.48294222
76,0.74,1.3814,1.49539208,1.22286224
77,0.68,1.3745,1.7581625,1.32595718
78,0.73,1.3474,1.62905693,1.27634513
79,0.72,1.3655,1.65812051,1.28768027
80,0.69,1.4967,1.88097763,1.37148738
81,0.69,1.4789,1.82967389,1.35265446
82,0.69,1.4405,1.78960478,1.33776116
83,0.72,1.3788,1.64646375,1.28314602
84,0.72,1.3739,1.65232515,1.28542805
85,0.74,1.3971,1.80233026,1.34250891
86,0.67,1.4391,1.66919732,1.29197419
87,0.66,1.5025,1.81606925,1.3476162
88,0.71,1.4616,1.86067784,1.3640666
89,0.69,1.4426,2.07617402,1.44089353
90,0.71,1.4064,1.94795811,1.39569271
91,0.71,1.3744,1.67760599,1.29522431
92,0.68,1.5453,2.20164585,1.48379445
93,0.66,1.5418,2.19387341,1.48117304
94,0.72,1.4794,2.22472644,1.49155164
95,0.7,1.4968,2.14636016,1.46504617
96,0.69,1.5227,2.07282805,1.43973196
97,0.65,1.5863,1.842085,1.35723436
98,0.63,1.5614,1.89204001,1.37551451
99,0.69,1.5422,2.08735967,1.44476974
100,0.67,1.5361,2.05302644,1.43283856
101,0.68,1.6259,2.46574998,1.57027066
102,0.64,1.6897,2.71540904,1.6478498
103,0.65,1.6543,2.60719562,1.61468136
104,0.65,1.7091,3.04664373,1.74546373
105,0.66,1.6454,2.94213057,1.71526396
106,0.67,1.6785,3.28902793,1.81356776
107,0.66,1.7317,3.13506818,1.77061236
108,0.65,1.7137,2.70003986,1.64317977
109,0.6,1.7312,2.86932087,1.69390702
110,0.65,1.702,2.68309379,1.63801515
111,0.67,1.6709,2.57483888,1.60463047
112,0.64,1.761,2.79007101,1.67035055
113,0.65,1.8289,3.32347965,1.82304132
114,0.65,1.7613,3.10081744,1.76091385
115,0.64,1.7445,2.91727161,1.70800221
116,0.67,1.7739,3.82805037,1.95654047
117,0.64,1.7218,3.00952029,1.73479688
118,0.69,1.5994,2.37093925,1.53978539
119,0.65,1.7272,3.24309254,1.80085886
120,0.67,1.685,2.92835569,1.71124387
,,,,
-------------------------------------------------------------------------------------------------,,,,
time, convergence factor, orbit distance average, orbit distance variance, orbit distance std dev
1,0.047,37.48,367.080353,19.1593399
2,0.087,30.255,333.660309,18.2663708
3,0.13,23.526,285.827118,16.9064217
4,0.22,17.504,226.642868,15.0546627
5,0.27,12.662,159.589218,12.6328621
6,0.32,8.9955,100.930412,10.0464134
7,0.32,6.8782,55.6233253,7.45810461
8,0.35,5.7564,30.9880791,5.56669378
9,0.38,4.7956,20.683073,4.54786444
10,0.39,4.2004,14.497673,3.80758095
11,0.47,3.4048,11.6393309,3.41164637
12,0.5,2.8452,8.9462471,2.99102783
13,0.55,2.5841,7.72083807,2.77863955
14,0.57,2.261,6.26969862,2.50393653
15,0.61,1.9492,4.13681889,2.03391719
16,0.6,1.9069,3.29968166,1.81650257
17,0.69,1.7126,2.39696908,1.54821479
18,0.67,1.9114,5.61968517,2.37058759
19,0.65,1.7708,3.7138567,1.9271369
20,0.67,1.652,3.41488338,1.84794033
21,0.66,1.6296,4.25041294,2.0616529
22,0.67,1.5334,2.18508482,1.47820318
23,0.69,1.4408,1.67612576,1.2946527
24,0.69,1.4656,1.82627583,1.35139775
25,0.69,1.4339,1.6439364,1.28216088
26,0.67,1.4285,1.58803344,1.26017201
27,0.65,1.5634,1.84011352,1.3565079
28,0.69,1.4871,1.72735703,1.31428957
29,0.7,1.4455,1.58373249,1.25846434
30,0.71,1.4372,1.60807121,1.26809752
31,0.69,1.4799,1.97367918,1.40487695
32,0.7,1.4409,1.64787614,1.28369629
33,0.68,1.4782,1.83716393,1.35542023
34,0.7,1.4244,1.71230948,1.30855238
35,0.69,1.4631,1.70092797,1.30419624
36,0.73,1.4214,1.84654307,1.35887563
37,0.7,1.3656,1.53660929,1.23960042
38,0.73,1.3581,1.66391873,1.28992975
39,0.74,1.4363,1.6983242,1.30319762
40,0.73,1.4378,1.74316382,1.32028925
41,0.71,1.4281,1.69159245,1.30061233
42,0.72,1.3807,1.57651794,1.25559473
43,0.73,1.4278,1.68658686,1.29868662
44,0.69,1.3956,1.48346972,1.21797776
45,0.72,1.3972,1.57265317,1.25405467
46,0.7,1.3711,1.57225776,1.25389707
47,0.72,1.3928,1.65960896,1.28825808
48,0.72,1.4167,1.74645507,1.32153511
49,0.69,1.4634,1.66981816,1.29221439
50,0.69,1.4412,1.64470136,1.28245914
51,0.68,1.4595,1.75625718,1.32523847
52,0.73,1.3804,1.68389833,1.29765105
53,0.71,1.4029,1.63666892,1.27932358
54,0.69,1.4693,1.77723372,1.33312929
55,0.69,1.4279,1.64018404,1.28069675
56,0.71,1.4264,1.74198759,1.31984377
57,0.69,1.4241,1.80378246,1.34304965
58,0.7,1.3689,1.58032262,1.25710881
59,0.71,1.4433,1.67196679,1.29304552
60,0.72,1.3931,1.75367379,1.32426345
61,0.74,1.372,1.51208293,1.22966778
62,0.67,1.429,1.66963387,1.29214311
63,0.67,1.4467,1.66283,1.28950763
64,0.71,1.4068,1.6467067,1.28324068
65,0.7,1.4071,1.58687985,1.25971425
66,0.68,1.4205,1.59103525,1.26136243
67,0.69,1.3831,1.60364079,1.26634943
68,0.7,1.4201,1.75115645,1.32331264
69,0.69,1.4199,1.69688463,1.30264521
70,0.69,1.4039,1.60510921,1.26692903
71,0.73,1.4253,1.72693682,1.31412971
72,0.73,1.379,1.57521474,1.25507557
73,0.69,1.4328,1.79847324,1.34107172
74,0.67,1.415,1.54635453,1.24352503
75,0.71,1.4322,1.81458414,1.34706497
76,0.7,1.4223,1.64098787,1.28101051
77,0.71,1.4075,1.65858459,1.28786051
78,0.69,1.4281,1.68972969,1.299896
79,0.7,1.4448,1.68393981,1.29766703
80,0.66,1.4746,1.8682344,1.36683369
81,0.69,1.3846,1.46838415,1.21176898
82,0.71,1.446,1.73936462,1.31884968
83,0.69,1.3985,1.52615356,1.23537588
84,0.71,1.3897,1.65419173,1.28615379
85,0.71,1.3693,1.63985991,1.28057015
86,0.71,1.4448,1.75972104,1.32654476
87,0.66,1.424,1.77535844,1.33242571
88,0.71,1.4159,1.54870355,1.24446917
89,0.71,1.431,1.73551059,1.31738782
90,0.7,1.4446,1.74285054,1.32017064
91,0.69,1.4296,1.70054877,1.30405092
92,0.68,1.4461,1.716483,1.31014621
93,0.71,1.459,1.77639198,1.3328135
94,0.7,1.4072,1.58544922,1.25914621
95,0.71,1.4201,1.76040542,1.32680273
96,0.71,1.4191,1.73489559,1.31715429
97,0.69,1.4376,1.6438849,1.28214073
98,0.72,1.4252,1.71326089,1.30891597
99,0.71,1.3979,1.68682539,1.29877841
100,0.68,1.4638,1.74276471,1.3201381
101,0.72,1.382,1.4890132,1.22025132
102,0.69,1.3996,1.54654443,1.24360144
103,0.7,1.4297,1.70669174,1.30640411
104,0.69,1.4351,1.70393956,1.3053503
105,0.7,1.4284,1.65328407,1.28580093
106,0.7,1.4245,1.66227603,1.28929281
107,0.71,1.4193,1.60122454,1.26539505
108,0.71,1.3942,1.60035658,1.26505196
109,0.72,1.3845,1.58946836,1.26074123
110,0.69,1.4185,1.70152891,1.30442667
111,0.71,1.414,1.680318,1.29627085
112,0.71,1.4243,1.70592427,1.30611038
113,0.68,1.4724,1.83665252,1.35523152
114,0.71,1.4332,1.66211259,1.28922939
115,0.72,1.3746,1.60059679,1.26514697
116,0.73,1.3968,1.71732605,1.31046784
117,0.68,1.4254,1.71581662,1.30989182
118,0.71,1.4244,1.75727189,1.32562137
119,0.67,1.4694,1.7989471,1.34124827
120,0.69,1.4213,1.61264408,1.26989925
,,,,
-------------------------------------------------------------------------------------------------,,,,
time, convergence factor, orbit distance average, orbit distance variance, orbit distance std dev
1,0.06,37.885,442.033051,21.0245819
2,0.1,30.831,394.903046,19.8721676
3,0.16,24.481,324.1586,18.0044041
4,0.21,18.888,246.296356,15.6938324
5,0.25,14.067,172.916153,13.1497593
6,0.31,10.135,112.700256,10.6160374
7,0.39,7.1882,67.7406158,8.23046875
8,0.39,5.8329,38.4174652,6.19818258
9,0.47,4.4835,21.7402973,4.66264915
10,0.48,3.7516,15.4655046,3.93262053
11,0.51,3.324,12.6466618,3.55621457
12,0.57,2.613,6.84982491,2.61721706
13,0.63,2.1217,4.8331604,2.19844508
14,0.63,2.0203,4.2949729,2.07243156
15,0.7,1.8901,4.62310791,2.15014148
16,0.7,1.7907,4.6717906,2.1614325
17,0.67,1.8432,5.22510147,2.28584814
18,0.7,1.6452,3.72012854,1.92876351
19,0.69,1.7955,5.67210865,2.38161898
20,0.75,1.3758,2.32081103,1.52342081
21,0.74,1.4349,3.74193692,1.93440866
22,0.77,1.3755,3.09740305,1.75994396
23,0.74,1.4133,2.60436702,1.61380517
24,0.69,1.5873,2.89019036,1.70005596
25,0.67,1.6474,2.82305574,1.68019521
26,0.68,1.5534,2.07879353,1.44180214
27,0.74,1.3682,1.6256938,1.27502704
28,0.71,1.3193,1.49474025,1.22259569
29,0.72,1.3421,1.54154956,1.24159157
30,0.75,1.3456,1.6436466,1.28204787
31,0.75,1.2938,1.59037757,1.26110172
32,0.73,1.283,1.57204175,1.25381088
33,0.73,1.368,1.73996472,1.31907725
34,0.75,1.373,1.7653079,1.32864892
35,0.71,1.4015,1.83599412,1.35498857
36,0.73,1.298,1.45607579,1.2066797
37,0.74,1.2347,1.46355021,1.20977283
38,0.79,1.2281,1.47349322,1.21387529
39,0.73,1.3659,1.94581866,1.39492607
40,0.74,1.3734,1.82854652,1.35223758
41,0.73,1.3792,1.78675699,1.33669627
42,0.73,1.2848,1.44257486,1.20107234
43,0.74,1.2497,1.25562584,1.12054706
44,0.75,1.2842,1.39871407,1.1826725
45,0.73,1.3847,1.59832788,1.26424992
46,0.73,1.4024,1.75750411,1.32570887
47,0.73,1.3336,1.66754818,1.29133582
48,0.76,1.3174,1.54303217,1.24218845
49,0.74,1.2666,1.62760866,1.2757777
50,0.73,1.284,1.53011191,1.23697698
51,0.72,1.3038,1.58452189,1.25877798
52,0.75,1.2529,1.4305017,1.19603586
53,0.77,1.2638,1.36751282,1.16940701
54,0.73,1.2946,1.49496055,1.22268581
55,0.75,1.3216,1.548118,1.24423385
56,0.69,1.3717,1.51642919,1.23143387
57,0.75,1.2737,1.29553139,1.13821411
58,0.75,1.3045,1.55077887,1.24530268
59,0.73,1.3207,1.54704285,1.24380171
60,0.73,1.3424,1.61637449,1.27136719
61,0.75,1.3591,1.72409296,1.31304717
62,0.74,1.3015,1.58298826,1.25816858
63,0.74,1.1996,1.35754061,1.16513538
64,0.75,1.2094,1.22019136,1.10462272
65,0.77,1.2689,1.41332698,1.18883431
66,0.71,1.3752,1.58993089,1.26092458
67,0.73,1.3781,1.66210771,1.2892276
68,0.72,1.323,1.56538868,1.2511549
69,0.74,1.3249,1.54932225,1.24471772
70,0.76,1.3453,1.6853472,1.29820919
71,0.73,1.3307,1.50039983,1.22490811
72,0.71,1.3278,1.59029555,1.26106918
73,0.72,1.3183,1.57223117,1.25388646
74,0.72,1.3557,1.7865113,1.33660436
75,0.74,1.3067,1.56089926,1.24935961
76,0.72,1.3229,1.60484266,1.26682389
77,0.74,1.3406,1.39791226,1.18233335
78,0.72,1.2801,1.39484608,1.181036
79,0.73,1.3182,1.57396436,1.2545774
80,0.75,1.3591,1.87478387,1.36922753
81,0.75,1.3451,1.75946999,1.32645011
82,0.73,1.328,1.65581191,1.28678358
83,0.73,1.3513,1.6511364,1.28496552
84,0.73,1.2799,1.39461601,1.1809386
85,0.73,1.2678,1.35333121,1.16332769
86,0.71,1.3095,1.40247941,1.18426323
87,0.75,1.3697,1.66559064,1.29057765
88,0.69,1.4392,1.83953297,1.3562938
89,0.74,1.3302,1.70681155,1.30645001
90,0.74,1.3367,1.75997019,1.3266387
91,0.73,1.3103,1.58882368,1.26048553
92,0.72,1.3008,1.55999601,1.24899793
93,0.73,1.2696,1.54618144,1.24345541
94,0.76,1.3072,1.60909176,1.26849985
95,0.73,1.3412,1.54515374,1.24304211
96,0.73,1.3418,1.73003709,1.31530881
97,0.71,1.3162,1.48599815,1.21901524
98,0.73,1.3534,1.55999398,1.24899721
99,0.77,1.2662,1.3709563,1.17087841
100,0.71,1.3746,1.48352087,1.21799874
101,0.72,1.345,1.58078027,1.25729084
102,0.71,1.3936,1.67038047,1.29243195
103,0.76,1.3378,1.93453455,1.39087546
104,0.75,1.3262,1.72529936,1.31350648
105,0.73,1.2706,1.44208205,1.20086718
106,0.74,1.2184,1.24266493,1.11474884
107,0.75,1.2465,1.28044808,1.13156891
108,0.74,1.2852,1.46699691,1.21119642
109,0.73,1.3386,1.46829724,1.2117331
110,0.7,1.3915,1.55460882,1.24683952
111,0.73,1.3395,1.63138139,1.27725542
112,0.73,1.3626,1.65163589,1.28515983
113,0.75,1.309,1.3960737,1.18155563
114,0.74,1.3118,1.64449859,1.2823801
115,0.71,1.3968,1.7864759,1.33659112
116,0.73,1.2718,1.42440152,1.193483
117,0.75,1.2909,1.55331171,1.24631929
118,0.73,1.346,1.66972578,1.29217875
119,0.71,1.2903,1.48937166,1.22039819
120,0.76,1.3216,1.48660171,1.21926272
,,,,
-------------------------------------------------------------------------------------------------,,,,
time, convergence factor, orbit distance average, orbit distance variance, orbit distance std dev
1,0.027,36.948,424.551086,20.6046371
2,0.11,29.72,388.624176,19.7135525
3,0.17,23.164,323.60437,17.989006
4,0.23,17.61,241.640625,15.5447941
5,0.29,13.131,161.406158,12.7045727
6,0.33,9.3844,101.048737,10.0523005
7,0.39,6.8873,59.5058746,7.71400499
8,0.43,5.1421,33.6513405,5.80097771
9,0.47,4.1516,20.3530712,4.51143789
10,0.49,3.7699,15.0319929,3.87711143
11,0.53,3.0206,10.1351681,3.18357801
12,0.57,2.508,7.05206537,2.65557241
13,0.59,2.303,5.85580158,2.41987634
14,0.62,2.2314,5.20572758,2.28160644
15,0.66,2.0507,4.6557169,2.15771103
16,0.64,2.1048,5.19593143,2.27945852
17,0.66,1.9982,5.23741817,2.2885406
18,0.65,1.9054,5.20988464,2.28251719
19,0.65,1.8256,4.37389994,2.09138703
20,0.63,1.6772,2.63315749,1.62270069
21,0.71,1.3601,1.73069358,1.31555831
22,0.74,1.2406,1.54180849,1.24169576
23,0.73,1.2773,1.49259198,1.22171688
24,0.71,1.3743,1.57469165,1.2548672
25,0.73,1.4087,1.69162333,1.30062425
26,0.71,1.392,1.63980806,1.28054988
27,0.73,1.372,1.57712829,1.25583768
28,0.71,1.3868,1.72562134,1.31362903
29,0.69,1.4179,1.67502868,1.29422903
30,0.71,1.4301,1.8702234,1.3675611
31,0.73,1.3817,1.68548083,1.29826069
32,0.73,1.3295,1.45689118,1.20701754
33,0.75,1.3454,1.6619271,1.28915751
34,0.73,1.3438,1.59732282,1.26385236
35,0.71,1.3523,1.40570462,1.18562412
36,0.7,1.3736,1.54001117,1.24097192
37,0.71,1.4513,1.85986447,1.36376846
38,0.74,1.329,1.38350964,1.17622685
39,0.72,1.3051,1.5246526,1.23476827
40,0.71,1.4044,1.60687637,1.26762629
41,0.71,1.4223,1.72013032,1.31153738
42,0.69,1.3595,1.57104039,1.25341153
43,0.71,1.3336,1.42329907,1.19302094
44,0.73,1.3081,1.36048329,1.16639757
45,0.73,1.3434,1.42282903,1.19282401
46,0.74,1.3947,1.67664623,1.29485369
47,0.67,1.3663,1.40961909,1.18727386
48,0.73,1.37,1.59592628,1.26329982
49,0.71,1.3519,1.62856495,1.27615237
50,0.71,1.3671,1.54063714,1.24122405
51,0.74,1.3418,1.56671441,1.25168467
52,0.71,1.3953,1.60473764,1.2667824
53,0.71,1.3681,1.64454114,1.28239667
54,0.71,1.3141,1.52509058,1.23494554
55,0.75,1.3219,1.43911099,1.19962955
56,0.73,1.3645,1.54767537,1.24405599
57,0.7,1.4036,1.58216739,1.25784242
58,0.71,1.3884,1.69087887,1.30033803
59,0.71,1.3754,1.55466712,1.24686289
60,0.73,1.3276,1.46563637,1.21063471
61,0.74,1.3559,1.66262197,1.28942704
62,0.69,1.4236,1.65694118,1.28722227
63,0.71,1.3944,1.68443298,1.29785705
64,0.71,1.3458,1.50060427,1.22499156
65,0.71,1.3252,1.4719826,1.2132529
66,0.71,1.3695,1.54474103,1.24287605
67,0.72,1.4185,1.68041015,1.29630637
68,0.71,1.3962,1.50260532,1.22580802
69,0.7,1.4397,1.79472542,1.33967364
70,0.72,1.3427,1.60857868,1.26829755
71,0.72,1.318,1.3912164,1.17949843
72,0.7,1.3941,1.69712842,1.30273879
73,0.71,1.3751,1.53029323,1.23705018
74,0.71,1.3726,1.57871914,1.25647092
75,0.73,1.3429,1.67183292,1.29299378
76,0.7,1.3661,1.61354911,1.27025557
77,0.73,1.3614,1.52983809,1.23686624
78,0.69,1.4214,1.76130843,1.32714295
79,0.71,1.4138,1.60473144,1.2667799
80,0.7,1.3889,1.57560885,1.25523257
81,0.73,1.343,1.50989258,1.22877681
82,0.71,1.3765,1.57445192,1.25477171
83,0.69,1.3537,1.49195719,1.221457
84,0.71,1.391,1.68246412,1.2970984
85,0.73,1.3939,1.7523483,1.32376289
86,0.75,1.2954,1.43903553,1.19959807
87,0.72,1.3302,1.35998142,1.1661824
88,0.72,1.3639,1.46365738,1.20981705
89,0.69,1.3925,1.50933135,1.22854853
90,0.71,1.3939,1.5261724,1.23538351
91,0.71,1.3874,1.59992778,1.26488245
92,0.73,1.35,1.57199621,1.25379276
93,0.72,1.3749,1.60089874,1.2652663
94,0.71,1.3936,1.68967211,1.29987383
95,0.72,1.3614,1.53608036,1.23938715
96,0.76,1.3287,1.60772145,1.26795959
97,0.72,1.3575,1.53242421,1.23791122
98,0.72,1.3606,1.50541866,1.22695506
99,0.71,1.3947,1.644961,1.28256035
100,0.68,1.4243,1.58529103,1.25908339
101,0.7,1.4057,1.56343567,1.2503742
102,0.75,1.3433,1.5816797,1.25764847
103,0.73,1.3371,1.45856988,1.20771265
104,0.7,1.4035,1.66109478,1.28883469
105,0.69,1.4014,1.57595277,1.25536954
106,0.74,1.3461,1.49360216,1.22213018
107,0.74,1.307,1.51340306,1.23020446
108,0.71,1.2899,1.33303332,1.15457058
109,0.71,1.375,1.53301394,1.2381494
110,0.67,1.4698,1.69363773,1.3013984
111,0.68,1.4434,1.57478738,1.25490534
112,0.72,1.3556,1.53793848,1.2401365
113,0.74,1.3083,1.52768183,1.23599422
114,0.7,1.3882,1.70599198,1.30613625
115,0.71,1.4334,1.61729228,1.27172804
116,0.7,1.3841,1.65465474,1.2863338
117,0.71,1.4201,1.78217638,1.3349818
118,0.73,1.3355,1.45528221,1.2063508
119,0.71,1.3318,1.43738115,1.19890833
