-------------------------------------------------------------------------------------------------,,,,
time, convergence factor, orbit distance average, orbit distance variance, orbit distance std dev
1,0.02,35.316,304.252533,17.4428368
2,0.12,27.813,278.454315,16.6869507
3,0.16,20.957,228.434845,15.1140614
4,0.28,14.612,174.492844,13.2095737
5,0.38,9.3276,117.154892,10.8238115
6,0.6,5.7488,65.0745773,8.06688118
7,0.64,3.5739,30.966053,5.56471491
8,0.76,1.9882,13.5514975,3.68123579
9,0.82,1.4982,9.68412685,3.11193299
10,0.82,1.67,13.9891653,3.74020934
11,0.86,1.0775,7.32115173,2.70576262
12,0.92,0.60491,4.00476742,2.00119162
13,0.98,0.11703,0.295986623,0.544046521
14,1,0.018969,0.000707298,0.026595065
15,1,0.015796,7.06E-05,0.008402781
16,1,0.015792,7.05E-05,0.00839728
17,1,0.015793,7.05E-05,0.008397111
18,1,0.015791,7.05E-05,0.008398576
19,1,0.015793,7.05E-05,0.008397746
20,1,0.015793,7.06E-05,0.008399555
21,1,0.015791,7.05E-05,0.008397587
22,1,0.015791,7.05E-05,0.008395723
23,1,0.015791,7.05E-05,0.008397006
24,1,0.015792,7.05E-05,0.008397937
25,1,0.015793,7.05E-05,0.008396436
26,1,0.015793,7.05E-05,0.008395796
27,1,0.015792,7.05E-05,0.008396229
28,1,0.015791,7.06E-05,0.008399503
29,1,0.01579,7.05E-05,0.008396584
30,1,0.015793,7.05E-05,0.008396996
31,1,0.015792,7.05E-05,0.008396408
32,1,0.015792,7.05E-05,0.008397543
33,1,0.015792,7.05E-05,0.008397118
34,1,0.015792,7.05E-05,0.008397106
35,1,0.015791,7.05E-05,0.008396721
36,1,0.015792,7.05E-05,0.008395368
37,1,0.015793,7.05E-05,0.008396484
38,1,0.01579,7.05E-05,0.008397993
39,1,0.015791,7.05E-05,0.008396973
40,1,0.015791,7.05E-05,0.008397055
41,1,0.015793,7.05E-05,0.008396636
42,1,0.01579,7.05E-05,0.008395956
43,1,0.015791,7.05E-05,0.00839697
44,1,0.015791,7.05E-05,0.008396659
45,1,0.015792,7.05E-05,0.008397178
46,1,0.015791,7.05E-05,0.008395997
47,1,0.01579,7.05E-05,0.00839626
48,1,0.015793,7.05E-05,0.008397453
49,1,0.015792,7.05E-05,0.008397937
50,1,0.015792,7.05E-05,0.008396643
51,1,0.015793,7.05E-05,0.008397206
52,1,0.015791,7.05E-05,0.008397492
53,1,0.01579,7.05E-05,0.00839799
54,1,0.015792,7.05E-05,0.008396929
55,1,0.015791,7.05E-05,0.008397359
56,1,0.015792,7.05E-05,0.008395636
57,1,0.015792,7.05E-05,0.008397222
58,1,0.015792,7.05E-05,0.008398225
59,1,0.015793,7.05E-05,0.008397564
60,1,0.015792,7.05E-05,0.008397046
61,1,0.015792,7.05E-05,0.008395969
62,1,0.015792,7.05E-05,0.008396782
63,1,0.015791,7.05E-05,0.008397697
64,1,0.015793,7.05E-05,0.008396479
65,1,0.015792,7.05E-05,0.008397047
66,1,0.015794,7.05E-05,0.008396598
67,1,0.015792,7.05E-05,0.008398016
68,1,0.015791,7.05E-05,0.00839585
69,1,0.015793,7.05E-05,0.008396948
70,1,0.015792,7.05E-05,0.008396621
71,1,0.015791,7.05E-05,0.008398112
72,1,0.015792,7.05E-05,0.008397407
73,1,0.015792,7.05E-05,0.008397254
74,1,0.015792,7.05E-05,0.008397299
75,1,0.01579,7.05E-05,0.008397151
76,1,0.01579,7.05E-05,0.008395486
77,1,0.015791,7.05E-05,0.008396
78,1,0.015791,7.05E-05,0.008397489
79,1,0.01579,7.05E-05,0.00839693
80,1,0.015792,7.05E-05,0.00839677
81,1,0.015792,7.05E-05,0.008397534
82,1,0.015792,7.05E-05,0.00839625
83,1,0.015794,7.05E-05,0.008396954
84,1,0.015792,7.05E-05,0.008396585
85,1,0.015793,7.05E-05,0.008395872
86,1,0.015793,7.05E-05,0.008398776
87,1,0.015793,7.05E-05,0.008396775
88,1,0.015792,7.05E-05,0.008397765
89,1,0.015792,7.05E-05,0.008396123
90,1,0.01579,7.05E-05,0.008396463
91,1,0.015791,7.05E-05,0.00839451
92,1,0.015793,7.05E-05,0.008397589
93,1,0.015793,7.05E-05,0.008398592
94,1,0.015792,7.05E-05,0.00839812
95,1,0.015792,7.05E-05,0.00839838
96,1,0.015793,7.05E-05,0.008394639
97,1,0.01579,7.05E-05,0.00839842
98,1,0.015792,7.05E-05,0.008396134
99,1,0.015794,7.05E-05,0.008396978
100,1,0.015791,7.05E-05,0.008397447
101,1,0.01579,7.05E-05,0.008397828
102,1,0.01579,7.05E-05,0.008397798
103,1,0.015794,7.05E-05,0.008396544
104,1,0.015792,7.06E-05,0.008399541
105,1,0.015791,7.05E-05,0.008396741
106,1,0.015794,7.05E-05,0.008396124
107,1,0.015793,7.05E-05,0.008397561
108,1,0.015792,7.05E-05,0.008398782
109,1,0.015792,7.05E-05,0.008397826
110,1,0.015793,7.05E-05,0.008397884
111,1,0.015792,7.05E-05,0.008395823
112,1,0.015792,7.05E-05,0.008397263
113,1,0.015793,7.05E-05,0.008396592
114,1,0.015793,7.05E-05,0.008395799
115,1,0.015792,7.05E-05,0.0083959
116,1,0.015792,7.05E-05,0.008398026
117,1,0.015791,7.05E-05,0.008396691
118,1,0.015792,7.05E-05,0.008397323
119,1,0.015791,7.05E-05,0.00839728
120,1,0.01579,7.05E-05,0.008396628
,,,,
-------------------------------------------------------------------------------------------------,,,,
time, convergence factor, orbit distance average, orbit distance variance, orbit distance std dev
1,0.08,31.934,304.627991,17.4535961
2,0.14,24.805,260.42157,16.1375828
3,0.24,18.303,199.137726,14.1116171
4,0.32,12.519,132.885651,11.5276041
5,0.44,7.5274,77.525177,8.80483818
6,0.62,4.1339,35.1526031,5.92896271
7,0.7,2.5438,16.4347191,4.05397558
8,0.78,1.8366,11.100316,3.33171368
9,0.9,1.2072,9.4497509,3.0740447
10,0.88,0.96654,6.51437569,2.55232739
11,0.92,0.51659,3.09683919,1.75978386
12,0.98,0.069245,0.10165365,0.318831682
13,1,0.015243,7.11E-05,0.008433041
14,1,0.015091,6.66E-05,0.008161657
15,1,0.015092,6.66E-05,0.008159841
16,1,0.015091,6.66E-05,0.008160594
17,1,0.015091,6.66E-05,0.008159827
18,1,0.015093,6.66E-05,0.008160564
19,1,0.015091,6.66E-05,0.008160464
20,1,0.015092,6.66E-05,0.008161029
21,1,0.01509,6.66E-05,0.008160245
22,1,0.015092,6.66E-05,0.008160553
23,1,0.015093,6.66E-05,0.008159469
24,1,0.015092,6.66E-05,0.008160317
25,1,0.015092,6.66E-05,0.008161098
26,1,0.015092,6.66E-05,0.00816061
27,1,0.015093,6.66E-05,0.008159878
28,1,0.015091,6.66E-05,0.008160967
29,1,0.015091,6.66E-05,0.008163055
30,1,0.015091,6.66E-05,0.008160176
31,1,0.015092,6.66E-05,0.008160836
32,1,0.015093,6.66E-05,0.008159772
33,1,0.015092,6.66E-05,0.008159805
34,1,0.01509,6.66E-05,0.008161605
35,1,0.015092,6.66E-05,0.008160416
36,1,0.015091,6.66E-05,0.008160873
37,1,0.015093,6.66E-05,0.008160903
38,1,0.01509,6.66E-05,0.008161066
39,1,0.015091,6.66E-05,0.008160867
40,1,0.015092,6.66E-05,0.008159991
41,1,0.015091,6.66E-05,0.008161264
42,1,0.015092,6.66E-05,0.008158785
43,1,0.015093,6.66E-05,0.008159259
