-------------------------------------------------------------------------------------------------,,,,
time, convergence factor, orbit distance average, orbit distance variance, orbit distance std dev
76,0.8,1.0865,1.46030223,1.20842969
77,0.81,1.003,1.1498121,1.07229292
78,0.81,1.0545,1.38364983,1.17628646
79,0.82,1.075,1.36700332,1.16918921
80,0.79,1.0345,1.17973566,1.08615637
81,0.78,1.0347,1.37586308,1.17297196
82,0.82,1.1131,1.55740833,1.24796164
83,0.84,0.97361,1.10541284,1.05138612
84,0.84,0.99892,1.13201106,1.06396008
85,0.8,1.0565,1.31404018,1.14631593
86,0.8,1.0305,1.31047428,1.14475942
87,0.81,1.0597,1.38854134,1.1783638
88,0.81,1.033,1.32606494,1.15154898
89,0.83,1.0226,1.53734815,1.23989844
90,0.82,1.0718,1.4299593,1.19580913
91,0.82,1.0773,1.46897161,1.21201134
92,0.81,1.0482,1.32336867,1.15037763
93,0.83,1.0032,1.21794999,1.10360777
94,0.81,1.068,1.47041416,1.21260631
95,0.82,1.0662,1.34151137,1.15823638
96,0.8,1.1276,1.67241073,1.29321718
97,0.81,1.0792,1.36199236,1.16704428
98,0.8,1.0232,1.21883786,1.10400987
99,0.83,1.0189,1.15993333,1.07700205
100,0.83,1.0172,1.23004675,1.10907471
101,0.79,1.1079,1.65281498,1.28561854
102,0.84,0.99235,1.13487315,1.06530428
103,0.81,0.98367,1.06964278,1.03423536
104,0.8,1.0644,1.28801966,1.13490951
105,0.84,1.0642,1.49820244,1.22401083
106,0.81,1.0669,1.34444952,1.15950406
107,0.84,1.0344,1.2369622,1.11218798
108,0.8,1.043,1.42024589,1.19174075
109,0.82,1.0804,1.42030406,1.19176507
110,0.81,1.0766,1.46031725,1.20843589
111,0.77,1.089,1.5352782,1.2390635
112,0.82,1.0236,1.2086004,1.09936368
113,0.82,1.0531,1.31022024,1.14464855
114,0.82,1.0336,1.21351445,1.10159636
115,0.8,1.062,1.4644953,1.21016335
116,0.8,1.0325,1.27903438,1.13094401
117,0.85,0.99611,1.28638208,1.13418782
118,0.81,0.99264,1.16023016,1.07713985
119,0.82,1.0735,1.37458289,1.1724261
120,0.82,1.0638,1.56561244,1.25124431
,,,,
-------------------------------------------------------------------------------------------------,,,,
time, convergence factor, orbit distance average, orbit distance variance, orbit distance std dev
1,0.06,40.572,425.042572,20.61656
2,0.11,33.241,387.707336,19.6902847
3,0.15,26.401,326.877563,18.0797558
4,0.24,20.269,250.906967,15.8400431
5,0.27,14.813,174.49675,13.2097225
6,0.28,10.289,109.275833,10.4535084
7,0.42,6.7164,63.037941,7.93964386
8,0.4,5.0036,30.8198757,5.55156517
9,0.34,4.5762,18.3013191,4.27800417
10,0.45,3.5387,13.8480692,3.72129941
11,0.66,2.4981,10.4605551,3.2342782
12,0.65,2.0332,6.14696074,2.47930646
13,0.75,1.723,4.6555562,2.15767384
14,0.76,1.4129,4.12731218,2.03157878
15,0.8,1.2836,3.44906807,1.85716665
16,0.78,1.4062,3.9789772,1.99473739
17,0.78,1.3723,3.72480726,1.92997599
18,0.8,1.3155,3.38969302,1.8411119
19,0.79,1.2925,2.68277049,1.63791645
20,0.77,1.5388,4.99774981,2.23556471
21,0.77,1.3957,2.58026648,1.60632086
22,0.77,1.2508,1.81592095,1.34756112
23,0.75,1.3391,2.60818863,1.6149888
24,0.82,1.0874,1.36685336,1.16912508
25,0.8,1.1038,1.65141964,1.28507566
26,0.81,0.99436,1.24994791,1.11801076
27,0.82,0.90095,0.929265797,0.96398437
28,0.83,0.93843,1.04506314,1.02228332
29,0.82,1.0025,1.24240541,1.11463237
30,0.8,1.0822,1.42602468,1.19416273
31,0.8,1.1476,1.45113111,1.20462906
32,0.81,0.98623,0.931633472,0.96521163
33,0.81,1.0979,1.41047812,1.18763554
34,0.83,1.1094,1.71597981,1.30995417
35,0.82,0.99818,1.13416672,1.06497264
36,0.83,1.045,1.38125992,1.1752702
37,0.83,1.0379,1.54195654,1.24175537
38,0.77,1.0809,1.4764173,1.21507919
39,0.81,1.0997,1.3443048,1.15944159
40,0.78,1.0704,1.26153684,1.12318158
41,0.78,1.1356,1.43800104,1.19916677
42,0.83,1.1488,1.92990351,1.38920963
43,0.78,1.0629,1.24607146,1.11627567
44,0.81,1.0997,1.58092988,1.25735033
45,0.82,0.95309,0.981568813,0.990741551
46,0.85,1.0237,1.43387687,1.19744599
47,0.86,0.95957,0.9517923,0.975598395
48,0.8,1.0875,1.55477369,1.24690568
49,0.78,1.1388,1.64214599,1.28146243
50,0.77,1.1069,1.49286723,1.22182941
51,0.76,1.1202,1.56927299,1.25270629
52,0.81,1.0448,1.29367542,1.13739848
53,0.78,1.1334,1.81796861,1.34832072
54,0.82,0.96988,1.10418749,1.05080318
55,0.82,1.0555,1.53962398,1.24081588
56,0.77,1.0833,1.3504982,1.16210938
57,0.78,1.0183,1.11549163,1.05616832
58,0.83,1.0505,1.306023,1.14281368
59,0.83,1.0342,1.21977019,1.10443199
60,0.81,1.0087,1.16659296,1.08008933
61,0.83,1.0772,1.64460599,1.28242195
62,0.8,1.0699,1.50368726,1.22624922
63,0.81,1.0863,1.46652269,1.21100068
64,0.78,1.0637,1.35318542,1.16326499
65,0.85,1.0327,1.34552181,1.15996635
66,0.82,1.0115,1.28412211,1.13319111
67,0.79,1.0798,1.23313403,1.11046565
68,0.79,1.1925,2.04344702,1.42949188
69,0.79,1.127,1.65052009,1.28472567
70,0.81,1.1025,1.31827652,1.14816225
71,0.79,0.97588,1.0043335,1.00216448
72,0.81,1.0279,1.08221817,1.04029715
73,0.83,0.99504,1.08069336,1.03956401
74,0.78,0.99423,1.14421582,1.06968021
75,0.84,1.0204,1.31802154,1.14805114
76,0.83,0.93174,0.883701682,0.940054059
77,0.85,1.012,1.21616888,1.10280049
78,0.82,1.0188,1.1577853,1.07600427
79,0.76,1.1278,1.65961277,1.28825963
80,0.81,1.1035,1.48297811,1.21777582
81,0.8,1.182,1.90727818,1.38104236
82,0.83,1.0403,1.28595173,1.13399816
83,0.82,1.0532,1.25128007,1.11860633
84,0.79,1.0501,1.44665182,1.20276845
85,0.84,0.96432,1.11651063,1.05665064
86,0.81,1.0757,1.57652724,1.25559831
87,0.82,1.1138,1.50112259,1.22520304
88,0.83,1.1315,1.75058258,1.3230958
89,0.8,1.084,1.45099771,1.20457363
90,0.82,1.0164,1.07312083,1.03591549
91,0.82,0.97398,1.01858962,1.00925195
92,0.86,1.0374,1.48245156,1.2175597
93,0.85,0.98862,1.11378717,1.05536115
94,0.79,1.0809,1.53470194,1.2388308
95,0.81,1.0846,1.51204991,1.22965443
96,0.82,1.0098,1.24295318,1.11487806
97,0.81,1.0606,1.24722528,1.11679244
98,0.79,1.0888,1.58300889,1.2581768
99,0.79,1.1241,1.82238352,1.34995687
100,0.8,1.1167,1.44813621,1.20338535
101,0.8,1.05,1.22067797,1.1048429
102,0.85,0.99016,1.09801626,1.04786265
103,0.81,1.0294,1.2474463,1.11689138
104,0.84,0.98144,1.39968407,1.18308246
105,0.83,0.96532,1.03181612,1.01578355
106,0.79,1.0259,1.29236913,1.13682413
107,0.82,1.0794,1.5941968,1.26261508
108,0.84,1.0771,1.51549673,1.23105514
109,0.81,1.1151,1.60241961,1.26586711
110,0.79,1.0833,1.40514112,1.18538654
111,0.82,1.0293,1.31465614,1.14658451
112,0.84,1.0308,1.22190964,1.1054002
113,0.84,1.0358,1.44651544,1.2027117
114,0.82,1.0548,1.50825441,1.22811007
115,0.8,1.0482,1.26105869,1.12296867
116,0.82,1.0711,1.39810526,1.18241501
117,0.82,1.0802,1.27838099,1.13065505
118,0.82,1.0636,1.41966569,1.19149721
119,0.81,1.0131,1.10735047,1.05230725
120,0.83,1.0724,1.43096435,1.19622922
,,,,
-------------------------------------------------------------------------------------------------,,,,
time, convergence factor, orbit distance average, orbit distance variance, orbit distance std dev
1,0.05,38.527,404.981232,20.1241455
2,0.1,31.355,364.23877,19.085041
3,0.16,24.657,303.913757,17.4331226
4,0.22,18.706,230.265686,15.1745071
5,0.26,13.709,154.695633,12.4376698
6,0.31,9.1634,95.2059097,9.75735188
7,0.39,6.2382,50.0138664,7.07204819
8,0.47,4.3286,24.5302258,4.9527998
9,0.58,2.9407,10.5779495,3.25237584
10,0.64,2.5683,8.98188114,2.99697876
11,0.67,2.0374,6.72803497,2.59384561
12,0.74,1.4846,2.71182323,1.64676142
13,0.81,1.296,2.74011922,1.65533054
14,0.79,1.3204,3.06123877,1.74963963
15,0.83,1.1543,2.16402245,1.47106159
16,0.85,1.1537,2.2058866,1.48522282
17,0.83,1.1022,1.69153714,1.30059111
18,0.82,1.1705,2.71837687,1.64875007
19,0.82,1.0062,1.25341129,1.11955857
20,0.81,1.0309,1.14815366,1.07151937
21,0.8,1.0767,1.43491137,1.19787788
22,0.78,1.1585,1.50202286,1.22557044
23,0.78,1.252,2.37431931,1.54088259
24,0.77,1.031,1.07163322,1.03519714
25,0.82,1.0008,1.1836282,1.08794677
26,0.83,0.97726,1.27824092,1.13059318
27,0.82,0.9269,0.970028281,0.984900117
28,0.8,0.97444,1.06135201,1.03021944
29,0.82,0.91406,0.807762086,0.898755848
30,0.86,1.008,1.27319801,1.12836075
31,0.83,1.0794,1.50510883,1.22682881
32,0.82,1.0132,1.25465608,1.12011433
33,0.83,0.98902,1.26480794,1.12463677
34,0.85,0.86758,0.940439224,0.969762444
35,0.83,0.95532,1.23501158,1.11131072
36,0.82,1.0253,1.38450348,1.17664921
37,0.8,1.1277,1.59003067,1.26096416
38,0.81,1.0535,1.33732462,1.1564275
39,0.76,1.0489,1.37625206,1.17313766
40,0.83,1.0298,1.36279058,1.16738629
41,0.82,0.97569,1.30946958,1.14432061
42,0.83,0.89081,0.916578889,0.957381248
43,0.84,0.96405,1.12166739,1.05908799
44,0.82,0.92278,0.880349755,0.938269556
45,0.82,1.0709,1.35441935,1.16379523
46,0.81,1.0242,1.16571581,1.07968318
47,0.81,1.0531,1.49439812,1.22245574
48,0.9,0.85475,0.826373994,0.90905118
49,0.84,0.93077,1.0573535,1.02827692
50,0.87,0.97569,1.41601253,1.18996322
51,0.78,1.0374,1.2718817,1.12777734
52,0.78,1.1239,1.67858422,1.29560184
53,0.8,1.0106,1.08961701,1.0438472
54,0.84,1.0011,1.17907274,1.08585119
55,0.85,1.0355,1.48146927,1.21715617
56,0.81,0.96498,1.18119979,1.08683014
57,0.85,0.86447,0.912032306,0.955003858
58,0.83,0.90148,0.866361916,0.930785656
59,0.85,0.96826,1.06381989,1.03141642
60,0.85,1.0348,1.41364503,1.18896806
61,0.81,1.0122,1.16112864,1.07755673
62,0.84,0.98672,1.38919926,1.17864299
63,0.85,0.88739,1.07607317,1.03733945
64,0.85,0.92647,1.12947989,1.06276989
65,0.83,1.0061,1.5359658,1.2393409
66,0.78,1.0982,1.5227927,1.23401487
67,0.83,1.0616,1.41094112,1.18783045
68,0.82,0.98866,1.03030157,1.01503778
69,0.82,1.0046,1.306458,1.14300394
70,0.81,0.98556,1.30714095,1.14330268
71,0.85,0.96112,1.22361469,1.10617125
72,0.88,0.87129,0.888084412,0.942382276
73,0.82,0.93087,0.881147444,0.938694537
74,0.85,0.98958,1.12413871,1.0602541
75,0.8,0.99863,1.14746344,1.07119715
76,0.84,1.0074,1.29177904,1.13656461
77,0.9,0.88747,0.892343581,0.944639385
78,0.85,0.90761,1.00097203,1.0004859
79,0.83,0.94004,1.10938692,1.05327439
80,0.8,1.0369,1.46184111,1.20906615
81,0.81,1.0922,1.52402663,1.23451471
82,0.84,1.0995,1.71392202,1.30916846
83,0.79,1.0188,1.11071348,1.05390394
84,0.81,1.0175,1.31438279,1.1464653
85,0.82,0.95216,1.18800604,1.08995688
86,0.87,0.92528,1.07095122,1.03486776
87,0.88,0.914,0.90208751,0.949782908
88,0.81,0.96589,0.933815062,0.966341078
89,0.82,1.0683,1.44416893,1.20173585
90,0.8,1.0178,1.19059181,1.09114242
91,0.83,0.98519,1.25747156,1.12137043
92,0.89,0.89886,1.03012609,1.01495135
93,0.82,0.96969,1.31745899,1.14780617
94,0.85,0.97779,1.36683142,1.16911566
95,0.81,1.0302,1.32482576,1.15101075
96,0.81,1.0943,1.51365948,1.23030865
97,0.83,1.024,1.22290719,1.10585129
98,0.8,1.0169,1.28293598,1.13266766
99,0.83,1.015,1.47423351,1.21418011
100,0.85,0.96785,1.37852919,1.17410779
101,0.87,0.91384,1.0325495,1.01614439
102,0.86,0.90979,0.947329283,0.973308444
103,0.82,0.9652,0.982793033,0.991359174
104,0.84,0.99193,1.08080995,1.03962004
105,0.81,1.0557,1.48997164,1.220644
106,0.88,0.94864,1.12673688,1.06147861
107,0.85,0.84831,0.866263032,0.930732489
108,0.83,0.91513,1.14079595,1.06808054
109,0.82,1.0039,1.24120128,1.11409211
110,0.83,1.0457,1.29120088,1.13631022
111,0.81,1.0745,1.37450624,1.17239332
112,0.77,1.0292,1.2151593,1.10234261
113,0.82,0.95405,1.07313347,1.03592157
114,0.85,0.99196,1.20959997,1.09981811
115,0.81,0.95928,1.15438867,1.07442486
116,0.8,0.93348,1.03281355,1.01627433
117,0.8,0.92878,0.934715152,0.96680665
118,0.86,0.98144,1.36171603,1.16692591
119,0.85,1.024,1.137604,1.06658518
120,0.81,1.0467,1.33956921,1.15739763
,,,,
-------------------------------------------------------------------------------------------------,,,,
time, convergence factor, orbit distance average, orbit distance variance, orbit distance std dev
1,0.04,41.164,344.980591,18.5736523
2,0.07,33.632,315.771057,17.7699471
3,0.11,26.447,274.568573,16.5701103
4,0.18,19.759,224.626053,14.9875298
5,0.26,13.894,164.151321,12.8121548
6,0.32,9.1906,105.267487,10.2599945
7,0.41,6.0941,59.162796,7.69173527
8,0.41,4.7232,32.7632027,5.7239151
9,0.51,3.8038,19.4020042,4.40477085
10,0.54,3.0399,12.4492674,3.52835202
11,0.64,2.2686,7.28886366,2.69978952
12,0.69,1.8727,5.2915287,2.30033231
13,0.77,1.5838,4.53827286,2.13032222
14,0.71,1.5201,4.06520462,2.01623535
15,0.73,1.5556,4.05232191,2.01303792
16,0.79,1.1494,1.62124455,1.27328098
17,0.82,1.0227,1.33769619,1.1565882
18,0.82,1.1113,2.08337736,1.44339097
19,0.8,1.2453,3.44867182,1.85705996
20,0.79,1.1014,1.62703764,1.27555382
21,0.84,1.0756,1.72411752,1.31305659
22,0.82,1.0845,2.1543591,1.46777344
23,0.81,0.98443,1.11401594,1.05546951
24,0.81,0.97938,0.931028664,0.964898229
25,0.78,1.0512,1.18397665,1.08810687
26,0.84,0.99167,1.16942453,1.08139932
27,0.81,0.9606,0.950440228,0.974905252
28,0.86,0.93112,0.956273198,0.97789222
29,0.84,0.92141,0.887525618,0.942085803
30,0.84,1.0101,1.31990135,1.14886963
31,0.83,1.035,1.41752207,1.19059741
32,0.8,1.0178,1.41640723,1.19012904
33,0.84,1.0113,1.28903806,1.1353581
34,0.84,0.97995,1.30638146,1.14297044
35,0.83,0.96587,1.0392791,1.01945043
36,0.83,1.0323,1.46479058,1.21028531
37,0.83,1.0105,1.18381655,1.08803332
38,0.8,1.0115,1.12135983,1.05894279
39,0.83,1.0468,1.36877716,1.1699475
40,0.83,0.98017,1.33836579,1.15687764
41,0.84,0.98751,1.35742128,1.16508424
42,0.86,0.91222,0.931312025,0.965045094
43,0.83,0.90659,0.871471107,0.933526158
44,0.85,0.96162,1.17829645,1.08549368
45,0.82,0.98409,1.10923481,1.05320215
46,0.83,1.0193,1.35589027,1.16442704
47,0.85,0.95279,1.03104377,1.01540327
48,0.78,1.0155,1.23373759,1.11073744
49,0.81,1.019,1.56372428,1.25048959
50,0.8,1.0024,1.3507359,1.16221166
51,0.81,1.0164,1.19209766,1.09183228
52,0.84,1.0029,1.25177491,1.11882746
53,0.83,0.99523,1.09751856,1.04762518
54,0.81,1.0247,1.31760263,1.14786875
55,0.81,0.97098,1.17850614,1.08559024
56,0.84,0.97244,1.17087424,1.0820694
57,0.89,0.87915,0.86512959,0.930123448
58,0.85,0.86532,0.806669116,0.898147583
59,0.85,0.96994,1.19246531,1.0920006
60,0.83,0.97644,1.30885231,1.14405084
61,0.83,1.0348,1.15306044,1.07380652
62,0.83,0.96071,1.16197526,1.07794952
63,0.83,0.98048,1.20535803,1.09788799
64,0.82,1.033,1.57258475,1.25402737
65,0.85,0.9958,1.49473763,1.22259462
66,0.82,1.0072,1.31093812,1.14496207
67,0.84,1.0299,1.27353466,1.12850988
68,0.82,0.99053,1.05996466,1.0295459
69,0.8,1.0047,1.07610989,1.03735721
70,0.83,0.99031,1.17170024,1.08245099
71,0.82,0.94653,0.990447819,0.995212436
72,0.89,0.87279,0.923023224,0.960740983
73,0.83,0.91844,0.935205042,0.96706003
74,0.83,0.98711,1.22163522,1.10527611
75,0.88,0.98212,1.28609741,1.13406241
76,0.82,0.97363,1.03154457,1.0156498
77,0.84,1.0182,1.47424042,1.21418297
78,0.84,0.98764,1.22699022,1.10769594
79,0.82,1.0126,1.22143352,1.10518479
80,0.83,1.0407,1.46944034,1.21220469
81,0.82,0.98882,1.20130932,1.09604263
82,0.82,1.0225,1.34439242,1.15947938
83,0.81,0.94118,0.896858752,0.947026253
84,0.81,1.0035,1.08962178,1.04384947
85,0.84,0.98013,1.1478765,1.07138991
86,0.85,0.90777,0.927556574,0.963097394
87,0.85,0.90375,0.926761568,0.962684572
88,0.84,0.92153,0.977467477,0.988669574
89,0.79,1.027,1.23103142,1.10951853
90,0.84,1.0393,1.42826092,1.19509876
91,0.84,0.9453,1.11064863,1.05387318
92,0.85,1.0106,1.44977188,1.20406473
93,0.83,0.98789,1.31975877,1.14880753
94,0.82,0.96995,1.12925041,1.06266201
95,0.82,1.0139,1.37812936,1.17393756
96,0.8,0.98099,1.04704964,1.02325439
97,0.85,0.98988,1.19484115,1.09308791
98,0.84,0.98341,1.04430485,1.02191234
99,0.83,0.98411,1.25407207,1.11985362
100,0.85,0.97472,1.1924597,1.0919981
101,0.86,0.86577,0.875988841,0.935942769
102,0.86,0.91433,0.992836654,0.99641192
103,0.87,0.89911,0.903668284,0.950614691
104,0.82,0.97696,1.10960853,1.05337954
105,0.81,1.0318,1.19348788,1.09246874
106,0.85,0.97204,1.13234103,1.06411517
107,0.81,1.0086,1.21392083,1.10178077
108,0.88,0.98289,1.17790389,1.08531284
109,0.79,1.0035,1.31048036,1.14476216
110,0.79,1.0459,1.47619998,1.21498978
111,0.86,0.95702,1.0964303,1.04710567
112,0.82,1.0391,1.33169055,1.15398896
113,0.81,0.99311,1.12478793,1.06056023
114,0.81,1.038,1.25295937,1.11935663
115,0.86,0.94511,1.02705657,1.01343799
116,0.87,0.88047,0.853715718,0.923967361
117,0.86,0.91501,0.93507725,0.966993928
118,0.82,0.92671,0.972846448,0.986329794
119,0.82,0.99044,1.20726955,1.09875822
120,0.83,1.0274,1.34939516,1.16163468
,,,,
-------------------------------------------------------------------------------------------------,,,,
time, convergence factor, orbit distance average, orbit distance variance, orbit distance std dev
1,0.05,39.119,436.201019,20.8854256
2,0.14,31.862,388.806915,19.7181873
3,0.21,25.259,310.144226,17.6109123
4,0.23,19.285,225.476395,15.015871
5,0.25,13.917,150.708115,12.2763233
6,0.32,9.3492,90.6721725,9.52219391
7,0.39,6.2616,47.7128372,6.90744781
8,0.39,4.8324,24.585062,4.95833254
9,0.48,3.7586,14.1443043,3.76089144
10,0.53,2.8968,9.04115009,3.00685048
11,0.61,2.1113,5.10645485,2.25974679
12,0.72,1.5984,3.04725051,1.74563754
13,0.73,1.4887,2.95252013,1.71828985
14,0.78,1.4137,2.71769285,1.64854264
15,0.82,1.1873,1.49915421,1.22439957
16,0.81,1.1532,2.28115511,1.51034939
17,0.78,1.2992,3.3211174,1.8223933
18,0.8,1.3408,3.29850125,1.81617761
19,0.81,1.1247,1.48165131,1.21723104
20,0.81,1.0712,1.31044543,1.1447469
21,0.8,1.0533,1.31806433,1.14806986
22,0.81,1.2177,2.93533421,1.71328175
23,0.85,1.1934,3.27999115,1.8110745
24,0.84,1.074,1.65898347,1.28801537
25,0.79,1.0559,1.40090311,1.18359756
26,0.77,1.1076,1.51717627,1.23173714
27,0.79,1.0448,1.12952542,1.06279135
28,0.83,1.0008,0.921076894,0.959727526
29,0.81,1.1061,1.36090124,1.16657674
30,0.83,1.0514,1.15089619,1.07279825
31,0.82,1.0376,1.35770857,1.16520751
32,0.82,0.99885,1.11859846,1.05763817
33,0.87,0.88432,1.10342097,1.0504384
34,0.76,1.0689,1.29320931,1.13719356
35,0.81,1.0868,1.47702062,1.21532738
36,0.81,1.0742,1.34246814,1.15864933
37,0.75,1.268,2.22746563,1.49246967
38,0.79,1.1503,1.76446116,1.32833028
39,0.79,1.1552,1.58587646,1.25931585
40,0.84,1.0995,1.72191596,1.31221795
41,0.81,0.95158,0.946253777,0.97275579
42,0.83,0.97903,1.10285735,1.05017018
43,0.81,0.99089,0.960151792,0.979873359
44,0.8,1.0753,1.24242818,1.11464262
45,0.76,1.1367,1.50592101,1.22715974
46,0.79,1.0822,1.31569958,1.14703941
47,0.82,1.0122,1.17008066,1.08170271
48,0.86,1.0038,1.28338408,1.13286543
49,0.83,1.0022,1.24652004,1.11647666
50,0.85,1.0186,1.5111593,1.22929215
51,0.83,0.98875,1.2163223,1.10286999
52,0.77,1.0915,1.52762711,1.23597217
53,0.8,1.0751,1.35414398,1.16367698
54,0.82,1.1123,1.31985092,1.1488477
55,0.79,1.1522,1.73292243,1.31640506
56,0.82,1.0469,1.42164731,1.19232857
57,0.79,1.0773,1.48203683,1.21738935
58,0.85,0.97623,1.02970397,1.01474333
59,0.77,1.0856,1.46070683,1.20859706
60,0.84,0.98889,1.18333292,1.08781111
61,0.83,1.0112,1.42678547,1.19448125
62,0.83,0.9768,1.074525,1.03659296
63,0.85,1.0915,1.6973567,1.3028264
64,0.8,1.0343,1.30415738,1.1419971
65,0.84,1.0295,1.28650343,1.13424134
66,0.81,1.0725,1.46861517,1.21186435
67,0.79,1.1049,1.36844444,1.16980529
68,0.79,1.1789,1.78046262,1.33433974
69,0.79,1.0744,1.44522977,1.20217705
70,0.85,0.98909,1.32339466,1.15038884
71,0.84,0.93465,0.983979821,0.991957605
72,0.84,0.9814,0.996085286,0.998040736
73,0.82,0.97679,1.08976531,1.04391825
74,0.81,1.106,1.38865161,1.17841065
75,0.81,1.0808,1.33205676,1.15414762
76,0.83,1.0469,1.47687995,1.21526945
77,0.82,1.0242,1.3187536,1.14837003
78,0.81,1.0634,1.70582712,1.30607319
79,0.85,0.96986,1.17912436,1.08587492
80,0.81,1.0273,1.20140398,1.09608579
81,0.86,1.0025,1.26669943,1.12547743
82,0.79,1.1114,1.51073432,1.2291193
83,0.77,1.179,1.85728145,1.3628211
84,0.78,1.1119,1.46492326,1.21034014
85,0.76,1.109,1.58558846,1.25920153
86,0.86,0.971,1.05899179,1.02907324
87,0.82,0.98387,1.13848007,1.06699586
88,0.84,0.99947,1.27770531,1.13035631
89,0.8,0.99004,1.04215133,1.02085817
90,0.8,1.0451,1.26979172,1.12685037
91,0.88,0.96763,1.14371908,1.06944799
92,0.84,1.0023,1.23405993,1.11088252
93,0.83,1.0886,1.75330138,1.32412291
94,0.81,1.0404,1.27799702,1.1304853
95,0.76,1.1818,1.93532646,1.39116013
96,0.8,1.1526,1.8424958,1.35738564
97,0.81,1.068,1.28745151,1.13465917
98,0.85,1.046,1.34517539,1.15981698
99,0.81,1.0291,1.30946898,1.14432037
100,0.8,1.0177,1.19597614,1.09360695
101,0.85,0.99547,1.20402467,1.09728062
102,0.8,1.0489,1.24610603,1.11629117
103,0.82,1.0423,1.26421309,1.12437236
104,0.81,1.0731,1.34282386,1.15880275
105,0.83,1.0674,1.31920791,1.1485678
106,0.8,1.0383,1.16468024,1.07920349
107,0.79,1.0149,1.29114342,1.13628495
108,0.84,1.0584,1.7960906,1.34018302
109,0.83,0.99732,1.32071078,1.14922178
110,0.8,1.0234,1.2690661,1.12652838
111,0.82,1.0972,1.59879243,1.26443362
112,0.78,1.0943,1.37501252,1.17260933
113,0.78,1.2123,2.09524584,1.44749641
114,0.81,1.137,2.09362721,1.4469372
115,0.81,1.1044,1.81902766,1.3487134
116,0.84,0.97541,1.04728675,1.02337027
117,0.81,0.98623,1.15610361,1.07522261
118,0.81,0.96764,1.12841916,1.06227076
