-------------------------------------------------------------------------------------------------,,,,
time, convergence factor, orbit distance average, orbit distance variance, orbit distance std dev
1,0.06,36.331,444.202606,21.0761147
2,0.16,29.291,386.670929,19.66395
3,0.22,22.902,305.402771,17.4757767
4,0.3,17.042,226.238678,15.0412331
5,0.34,11.847,153.38533,12.3848829
6,0.48,7.5488,93.6658936,9.67811394
7,0.6,4.668,47.0353661,6.85823345
8,0.72,2.8658,19.7286949,4.4416995
9,0.76,2.2073,10.3215857,3.2127223
10,0.8,1.4084,3.29429221,1.81501853
11,0.72,2.1767,10.1195965,3.18113136
12,0.62,2.3617,10.5053787,3.24120021
13,0.74,2.1892,9.57247066,3.09394097
14,0.8,1.3805,2.1254158,1.45788062
15,0.8,1.2466,2.28992128,1.51324856
16,0.86,0.8744,0.734924614,0.857277453
17,0.82,0.96578,0.882547498,0.939439952
18,0.82,1.0183,0.990401924,0.995189369
19,0.86,0.94223,0.886603415,0.94159621
20,0.88,0.92446,0.770516336,0.87779063
21,0.84,0.97789,0.923204064,0.960835099
22,0.88,0.92561,0.687614679,0.829225361
23,0.84,0.95705,0.799587131,0.894196332
24,0.88,0.95993,0.928454101,0.963563263
25,0.82,0.9482,0.974282444,0.987057447
26,0.86,0.90913,0.721529961,0.84942919
27,0.9,0.82537,0.562873065,0.750248671
28,0.9,0.91562,0.615176797,0.784332097
29,0.86,0.92901,0.744100451,0.862612545
30,0.88,0.9241,0.647664905,0.804776311
31,0.86,0.91728,0.658450902,0.811449885
32,0.86,0.99379,0.72812587,0.853302956
33,0.9,0.95045,0.680585623,0.824976146
34,0.88,0.89226,0.708389401,0.841658711
35,0.88,0.81393,0.581675112,0.762676299
36,0.86,0.97171,0.788125038,0.887764096
37,0.92,0.79537,0.552652121,0.743405759
38,0.9,0.89653,0.659147799,0.811879158
39,0.84,0.97675,0.92842114,0.963546097
40,0.88,0.92673,0.739369035,0.859865725
41,0.84,0.94046,0.7699036,0.877441525
42,0.88,0.88254,0.825090945,0.908345163
43,0.84,1.0214,0.791798234,0.88983047
44,0.88,0.92075,0.713440478,0.844654024
45,0.86,0.90363,0.798464477,0.893568397
46,0.82,0.98775,0.780152142,0.883262217
47,0.84,1.0149,0.910816729,0.95436722
48,0.86,0.97469,0.966998935,0.983361065
49,0.86,0.84535,0.547095835,0.739659309
50,0.86,0.99538,0.827937305,0.909910619
51,0.86,0.99705,0.898088336,0.947675228
52,0.9,0.82354,0.673780262,0.820841193
53,0.86,0.95412,0.769323885,0.877111137
54,0.86,0.96067,0.825220764,0.908416629
55,0.9,0.9288,0.678428113,0.823667467
56,0.9,0.85221,0.625964105,0.791178942
57,0.86,0.99605,0.846404135,0.920002222
58,0.88,0.89182,0.533446014,0.730373919
59,0.88,0.91057,0.859672129,0.927185059
60,0.92,0.77712,0.457677573,0.676518738
61,0.84,0.9677,0.772784054,0.879081368
62,0.88,0.96457,0.7176373,0.847134769
63,0.88,0.91245,0.778129041,0.882116199
64,0.88,0.92474,0.732669771,0.855961323
65,0.84,1.0156,0.749502242,0.865737975
66,0.84,0.87694,0.672729492,0.82020092
67,0.9,0.85936,0.602847695,0.776432693
68,0.88,0.9294,0.680890441,0.825160861
69,0.88,0.92206,0.919921637,0.959125459
70,0.84,0.95188,0.915003777,0.956558287
71,0.9,0.88897,0.615026116,0.784236014
72,0.84,0.95473,0.843782663,0.918576419
73,0.9,0.92562,0.904398322,0.950998604
74,0.86,0.9789,0.939582586,0.969320714
75,0.86,0.88989,0.682224989,0.8259691
76,0.88,0.92941,0.700485528,0.836950123
77,0.86,0.96889,0.768890202,0.876863837
78,0.86,0.96377,0.898494661,0.947889566
79,0.88,0.98485,0.854605019,0.92444849
80,0.86,0.9597,0.788275659,0.887848854
81,0.88,0.94985,0.846895397,0.920269191
82,0.88,0.91583,0.821482003,0.906356454
83,0.8,1.0235,0.877604246,0.936805308
84,0.9,0.95513,0.596315384,0.772214592
85,0.88,0.86279,0.72730267,0.852820456
86,0.9,0.97868,0.810159385,0.900088549
87,0.86,0.9446,0.745754838,0.863570988
88,0.88,0.87001,0.646421254,0.804003298
89,0.92,0.83143,0.695400715,0.833906889
90,0.86,0.95286,0.85122335,0.922617674
91,0.88,0.94866,0.800676107,0.894805074
92,0.88,0.93576,0.627416015,0.792095959
93,0.86,0.88196,0.715500057,0.845872343
94,0.84,1.005,0.882263839,0.939288974
95,0.9,0.92203,0.584685862,0.764647543
96,0.88,0.84206,0.558582544,0.747383833
97,0.9,0.86525,0.712859988,0.844310403
98,0.84,1.0265,0.94510287,0.972163975
99,0.84,0.93527,0.770930529,0.878026485
100,0.9,0.80654,0.585852623,0.765410066
101,0.86,1.0127,0.894965887,0.946026385
102,0.84,0.98782,0.838917553,0.91592443
103,0.88,0.92826,0.737047553,0.858514726
104,0.84,0.91907,0.864422262,0.929743111
105,0.84,0.9659,0.753989458,0.868325651
106,0.86,0.93089,0.69938004,0.836289406
107,0.88,0.91864,0.805182815,0.897319794
108,0.82,1.0256,0.935398102,0.967159808
109,0.82,1.0097,0.863233984,0.929103851
110,0.84,0.94222,0.815521419,0.903062224
111,0.88,0.9748,0.812917769,0.901619554
112,0.82,0.97005,0.869874597,0.932670712
113,0.88,0.98159,0.940696836,0.969895244
114,0.86,1.0135,0.734652638,0.857118785
115,0.88,0.90403,0.5922333,0.769566953
116,0.9,0.97443,0.895861745,0.946499765
117,0.9,0.92294,0.776972115,0.88146019
118,0.86,0.86532,0.657486856,0.810855627
